"年度","縣市","15歲以上不識字人口","15歲以上人口識字率","15歲以上民間人口之教育程度結構-國中及以下","15歲以上民間人口之教育程度結構-高中(職)","15歲以上民間人口之教育程度結構-大專及以上","幼兒園園數","幼兒園班級數","幼兒園教保服務人員數","幼兒園幼生數","平均每校幼生數-幼兒園","平均每班幼生數-幼兒園","平均每一教保服務人員負擔幼生數-幼兒園","國小校數","國小班級數","國小學生數","國小教師數","平均每校學生數-國小","平均每班學生數-國小","平均每一教師教導學生數-國小","國小學生輟學率","國中校數","國中班級數","國中學生數","附設國中部學生數","國中教師數","平均每校學生數-國中","平均每班學生數-國中","平均每一教師教導學生數-國中","國中學生輟學率","高中校數","高中班級數","高中學生數","高中教師數","高職校數","高職班級數","高職學生數","高職教師數","平均每校學生數-高中職","平均每班學生數-高中職","平均每一教師教導學生數-高中職","國小裸視檢查人數","國小學生視力不良數","國中裸視檢查人數","國中學生視力不良數","視力不良率-國小","視力不良率-國中","公立公共圖書館個數","古蹟總數","平均每校學生數-高級中等學校","平均每一教師教導學生數-高級中等學校","高級中等學校校數","高級中等學校班級數","高級中等學校教師數","高級中等學校學生數"
2000, 臺北市,49115.000000,97.690000,25.020000,32.660000,42.320000,412.000000,1495.000000,2873.000000,34114.000000,82.800971,22.818729,11.873999,152.000000,6739.000000,201339.000000,12081.000000,1324.598684,29.876688,16.665756,-,61.000000,3179.000000,101472.000000,18430.000000,6382.000000,1361.344262,31.919472,13.010000,-,45.000000,1662.000000,75339.000000,5732.000000,20.000000,1658.000000,69799.000000,2615.000000,2516.430769,43.716265,19.596023,-,-,123197.000000,96986.000000,-,78.724320,-,-,-,-,-,-,-,-
2000, 桃園市,53422.000000,95.940000,42.170000,37.200000,20.630000,284.000000,726.000000,1880.000000,21778.000000,76.683099,29.997245,11.584043,169.000000,5140.000000,172828.000000,8062.000000,1022.650888,33.624125,21.437360,-,46.000000,2125.000000,76509.000000,9612.000000,4136.000000,1454.282609,36.004235,16.170000,-,15.000000,572.000000,25181.000000,1894.000000,15.000000,838.000000,37654.000000,1607.000000,2414.900000,44.563830,20.693231,-,-,73237.000000,46043.000000,-,62.868495,-,-,-,-,-,-,-,-
2000, 臺中市,70487.000000,96.260000,39.020000,36.250000,24.720000,246.000000,946.000000,1982.000000,22571.000000,91.752033,23.859408,11.387992,211.000000,7185.000000,240452.000000,11315.000000,1139.582938,33.465832,21.250729,-,65.000000,3132.000000,114837.000000,20011.000000,5737.000000,1458.861538,36.665709,16.530000,-,31.000000,858.000000,40658.000000,3860.000000,10.000000,1026.000000,48244.000000,1403.000000,2656.414634,47.187898,20.694091,-,-,114365.000000,77568.000000,-,67.824946,-,-,-,-,-,-,-,-
2000, 臺南市,71064.000000,95.170000,47.120000,30.960000,21.920000,322.000000,1026.000000,2031.000000,25085.000000,77.903727,24.449318,12.351059,217.000000,4956.000000,154012.000000,8036.000000,709.732719,31.075868,19.165256,-,60.000000,2105.000000,80084.000000,16862.000000,3781.000000,1053.700000,38.044656,16.720000,-,27.000000,746.000000,32591.000000,2752.000000,19.000000,904.000000,38911.000000,1711.000000,1920.956522,43.334545,19.799238,-,-,79579.000000,56734.000000,-,71.292678,-,-,-,-,-,-,-,-
2000, 高雄市,99891.000000,95.410000,40.550000,36.470000,22.980000,379.000000,1516.000000,2887.000000,35142.000000,92.722955,23.180739,12.172497,236.000000,7193.000000,224259.000000,11628.000000,950.250000,31.177395,19.286120,-,77.000000,3210.000000,107877.000000,19192.000000,5783.000000,1151.753247,33.606542,15.340000,-,31.000000,1116.000000,46269.000000,3571.000000,22.000000,1211.000000,52018.000000,2607.000000,2216.584906,42.237645,19.015701,-,-,93773.000000,59657.000000,-,63.618526,-,-,-,-,-,-,-,-
2000, 宜蘭縣,21828.000000,94.050000,56.420000,28.760000,14.820000,62.000000,157.000000,338.000000,3846.000000,62.032258,24.496815,11.378698,74.000000,1400.000000,40443.000000,2229.000000,546.527027,28.887857,18.144011,-,22.000000,560.000000,19327.000000,1737.000000,1153.000000,799.545455,34.512500,15.260000,-,6.000000,168.000000,7133.000000,464.000000,6.000000,180.000000,7800.000000,531.000000,1389.166667,42.910920,16.753769,-,-,19262.000000,10804.000000,-,56.089710,-,-,-,-,-,-,-,-
2000, 新竹縣,11565.000000,96.550000,42.630000,36.130000,21.240000,84.000000,254.000000,439.000000,6041.000000,71.916667,23.783465,13.760820,79.000000,1419.000000,41748.000000,2271.000000,528.455696,29.420719,18.383091,-,26.000000,516.000000,17528.000000,1913.000000,1040.000000,600.576923,33.968992,15.010000,-,4.000000,139.000000,5805.000000,418.000000,5.000000,156.000000,6376.000000,350.000000,1566.000000,41.291525,18.351562,-,-,16819.000000,8434.000000,-,50.145669,-,-,-,-,-,-,-,-
2000, 苗栗縣,15391.000000,96.510000,51.100000,33.980000,14.920000,76.000000,214.000000,483.000000,5598.000000,73.657895,26.158879,11.590062,116.000000,1683.000000,47873.000000,2701.000000,412.698276,28.445039,17.724176,-,29.000000,645.000000,23186.000000,6575.000000,1065.000000,572.793103,35.947287,15.600000,-,8.000000,166.000000,7021.000000,869.000000,7.000000,263.000000,10504.000000,484.000000,1606.666667,40.850816,17.812269,-,-,21317.000000,11037.000000,-,51.775578,-,-,-,-,-,-,-,-
2000, 彰化縣,84122.000000,91.810000,54.170000,30.330000,15.500000,129.000000,395.000000,780.000000,9534.000000,73.906977,24.136709,12.223077,172.000000,3533.000000,114186.000000,5612.000000,663.872093,32.319841,20.346757,-,38.000000,1576.000000,56041.000000,1612.000000,3234.000000,1432.342105,35.559010,16.830000,-,9.000000,327.000000,14874.000000,917.000000,11.000000,511.000000,22729.000000,1169.000000,1960.750000,44.872315,18.799137,-,-,55687.000000,38092.000000,-,68.403757,-,-,-,-,-,-,-,-
2000, 南投縣,20448.000000,95.250000,54.880000,29.010000,16.110000,86.000000,194.000000,301.000000,3973.000000,46.197674,20.479381,13.199336,151.000000,1771.000000,44318.000000,2991.000000,293.496689,25.024280,14.817118,-,31.000000,639.000000,20338.000000,-,1390.000000,656.064516,31.827856,14.630000,-,4.000000,114.000000,4319.000000,376.000000,6.000000,199.000000,8052.000000,469.000000,1237.100000,39.523962,14.640237,-,-,20039.000000,10576.000000,-,52.777085,-,-,-,-,-,-,-,-
2000, 雲林縣,53213.000000,91.130000,59.260000,27.000000,13.740000,99.000000,333.000000,701.000000,7100.000000,71.717172,21.321321,10.128388,156.000000,1977.000000,53484.000000,3179.000000,342.846154,27.053111,16.824159,-,30.000000,872.000000,30428.000000,7940.000000,1435.000000,749.600000,34.894495,15.670000,-,12.000000,228.000000,9541.000000,942.000000,8.000000,274.000000,11897.000000,670.000000,1468.900000,42.705179,18.224566,-,-,30139.000000,17676.000000,-,58.648263,-,-,-,-,-,-,-,-
2000, 嘉義縣,36664.000000,91.960000,61.970000,25.550000,12.480000,103.000000,263.000000,442.000000,5809.000000,56.398058,22.087452,13.142534,135.000000,1642.000000,38941.000000,2659.000000,288.451852,23.715591,14.644979,-,25.000000,523.000000,17041.000000,1531.000000,1077.000000,620.400000,32.583174,14.400000,-,5.000000,63.000000,2244.000000,308.000000,4.000000,213.000000,8510.000000,343.000000,1365.000000,38.963768,18.870968,-,-,16853.000000,9741.000000,-,57.799798,-,-,-,-,-,-,-,-
2000, 屏東縣,45427.000000,93.740000,51.090000,33.310000,15.600000,132.000000,314.000000,590.000000,7295.000000,55.265152,23.232484,12.364407,173.000000,2604.000000,72762.000000,4140.000000,420.589595,27.942396,17.575362,-,39.000000,969.000000,35306.000000,1299.000000,2016.000000,871.974359,36.435501,16.870000,-,7.000000,206.000000,8695.000000,521.000000,10.000000,329.000000,13313.000000,820.000000,1371.000000,41.136449,17.380313,-,-,35066.000000,20033.000000,-,57.129413,-,-,-,-,-,-,-,-
2000, 臺東縣,8662.000000,95.610000,63.760000,27.680000,8.560000,41.000000,101.000000,218.000000,2517.000000,61.390244,24.920792,11.545872,92.000000,901.000000,18666.000000,1488.000000,202.891304,20.716981,12.544355,-,21.000000,299.000000,9190.000000,615.000000,618.000000,408.333333,30.735786,13.880000,-,5.000000,127.000000,4121.000000,229.000000,5.000000,96.000000,3053.000000,367.000000,778.900000,32.170404,13.068792,-,-,9426.000000,3981.000000,-,42.234246,-,-,-,-,-,-,-,-
2000, 花蓮縣,7685.000000,97.280000,52.230000,32.280000,15.490000,61.000000,153.000000,272.000000,3380.000000,55.409836,22.091503,12.426471,108.000000,1172.000000,28832.000000,1984.000000,266.962963,24.600683,14.532258,-,23.000000,450.000000,13654.000000,543.000000,966.000000,570.043478,30.342222,13.570000,-,6.000000,114.000000,4499.000000,460.000000,6.000000,247.000000,8961.000000,441.000000,1166.916667,37.285319,15.541620,-,-,12404.000000,5843.000000,-,47.105772,-,-,-,-,-,-,-,-
2000, 澎湖縣,2680.000000,96.320000,48.500000,32.520000,18.980000,15.000000,29.000000,55.000000,561.000000,37.400000,19.344828,10.200000,41.000000,352.000000,6463.000000,594.000000,157.634146,18.360795,10.880471,-,13.000000,126.000000,3377.000000,-,287.000000,259.769231,26.801587,11.770000,-,1.000000,32.000000,1171.000000,105.000000,1.000000,56.000000,2096.000000,113.000000,1633.500000,37.125000,14.986239,-,-,3287.000000,1765.000000,-,53.696380,-,-,-,-,-,-,-,-
2000, 基隆市,14343.000000,95.360000,42.610000,37.060000,20.330000,65.000000,174.000000,326.000000,4592.000000,70.646154,26.390805,14.085890,42.000000,1057.000000,33446.000000,1781.000000,796.333333,31.642384,18.779337,-,13.000000,445.000000,15790.000000,4000.000000,750.000000,906.923077,35.483146,15.720000,-,7.000000,176.000000,6681.000000,680.000000,4.000000,202.000000,7681.000000,339.000000,1669.272727,37.994709,18.019627,-,-,14953.000000,9864.000000,-,65.966696,-,-,-,-,-,-,-,-
2000, 新竹市,10524.000000,96.300000,39.440000,32.550000,28.010000,86.000000,272.000000,582.000000,6783.000000,78.872093,24.937500,11.654639,27.000000,1052.000000,35380.000000,1642.000000,1310.370370,33.631179,21.546894,-,11.000000,488.000000,16078.000000,3572.000000,824.000000,1136.909091,32.946721,15.180000,-,8.000000,206.000000,8408.000000,932.000000,3.000000,202.000000,8426.000000,247.000000,1855.090909,41.259804,17.307888,-,-,16191.000000,9831.000000,-,60.718918,-,-,-,-,-,-,-,-
2000, 嘉義市,9011.000000,95.660000,31.680000,35.890000,32.430000,47.000000,179.000000,322.000000,4317.000000,91.851064,24.117318,13.406832,18.000000,737.000000,25119.000000,1184.000000,1395.500000,34.082768,21.215372,-,8.000000,370.000000,14016.000000,4686.000000,589.000000,1166.250000,37.881081,15.840000,-,7.000000,229.000000,9740.000000,693.000000,8.000000,295.000000,13701.000000,668.000000,1875.133333,44.734733,20.666422,-,-,14011.000000,9413.000000,-,67.182928,-,-,-,-,-,-,-,-
2000, 金門縣,5413.000000,87.380000,-,-,-,19.000000,58.000000,67.000000,1334.000000,70.210526,23.000000,19.910448,19.000000,178.000000,4106.000000,318.000000,216.105263,23.067416,12.911950,-,5.000000,84.000000,2615.000000,-,190.000000,523.000000,31.130952,13.760000,-,1.000000,31.000000,1171.000000,72.000000,1.000000,45.000000,1481.000000,107.000000,1326.000000,34.894737,14.815642,-,-,2615.000000,1184.000000,-,45.277247,-,-,-,-,-,-,-,-
2000, 連江縣,627.000000,88.390000,-,-,-,6.000000,11.000000,23.000000,213.000000,35.500000,19.363636,9.260870,8.000000,52.000000,558.000000,93.000000,69.750000,10.730769,6.000000,-,5.000000,18.000000,263.000000,-,49.000000,52.600000,14.611111,5.370000,-,1.000000,8.000000,202.000000,25.000000,-,4.000000,57.000000,-,259.000000,21.583333,10.360000,-,-,263.000000,126.000000,-,47.908745,-,-,-,-,-,-,-,-
2001, 總計,746658.000000,95.790000,-,-,-,3234.000000,10144.000000,19799.000000,246303.000000,76.160482,24.280659,12.440174,2611.000000,63172.000000,1925491.000000,103501.000000,737.453466,30.480134,18.603598,-,708.000000,26803.000000,935738.000000,164699.000000,49318.000000,1089.038136,34.911689,15.670000,-,295.000000,8749.000000,370980.000000,31894.000000,178.000000,9203.000000,377731.000000,17397.000000,1931.099366,41.706272,18.530969,1900287.000000,661346.000000,899467.000000,584337.000000,34.802427,64.964807,-,486.000000,-,-,-,-,-,-
2001, 臺灣地區,740630.000000,95.810000,41.780000,33.690000,24.530000,3209.000000,10073.000000,19707.000000,244713.000000,76.258336,24.293954,12.417567,2584.000000,62942.000000,1920872.000000,103083.000000,743.371517,30.518128,18.634227,-,698.000000,26704.000000,932927.000000,164699.000000,49082.000000,1100.613181,34.935852,15.680000,-,293.000000,8708.000000,369569.000000,31798.000000,177.000000,9156.000000,376262.000000,17282.000000,1937.297872,41.750504,18.551956,1895668.000000,660110.000000,896656.000000,582986.000000,34.822026,65.017799,-,450.000000,-,-,-,-,-,-
2001, 新北市,84870.000000,97.030000,40.600000,34.890000,24.510000,395.000000,1185.000000,2532.000000,30603.000000,77.475949,25.825316,12.086493,204.000000,9803.000000,325337.000000,15867.000000,1594.789216,33.187494,20.504002,-,61.000000,4321.000000,156551.000000,39201.000000,7074.000000,1923.770492,36.230271,16.590000,-,37.000000,1016.000000,42755.000000,4799.000000,16.000000,990.000000,41551.000000,1658.000000,2330.320755,42.026919,19.127613,321174.000000,123912.000000,151479.000000,101887.000000,38.580956,67.261469,-,36.000000,-,-,-,-,-,-
2001, 臺北市,46837.000000,97.800000,22.210000,32.970000,44.820000,405.000000,1430.000000,2696.000000,32756.000000,80.879012,22.906294,12.149852,152.000000,6681.000000,198518.000000,12105.000000,1306.039474,29.713815,16.399670,-,61.000000,3147.000000,100864.000000,17671.000000,6339.000000,1363.819672,32.050842,13.120000,-,46.000000,1708.000000,74779.000000,5688.000000,18.000000,1466.000000,58720.000000,2362.000000,2362.031250,42.060176,18.778882,195050.000000,86182.000000,99821.000000,78065.000000,44.184568,78.204987,-,99.000000,-,-,-,-,-,-
2001, 桃園市,51016.000000,96.200000,40.980000,37.410000,21.600000,299.000000,825.000000,1906.000000,24750.000000,82.775920,30.000000,12.985310,173.000000,5292.000000,176036.000000,8521.000000,1017.549133,33.264550,20.659078,-,46.000000,2167.000000,78606.000000,10031.000000,4194.000000,1490.760870,36.274112,16.350000,-,18.000000,652.000000,28136.000000,2518.000000,12.000000,800.000000,34688.000000,1149.000000,2428.500000,43.267218,19.867739,172992.000000,54945.000000,77405.000000,49511.000000,31.761584,63.963568,-,9.000000,-,-,-,-,-,-
2001, 臺中市,67715.000000,96.460000,37.600000,36.360000,26.040000,267.000000,1028.000000,2131.000000,23374.000000,87.543071,22.737354,10.968559,217.000000,7378.000000,241368.000000,11639.000000,1112.294931,32.714557,20.737864,-,65.000000,3225.000000,115982.000000,22272.000000,5731.000000,1441.692308,35.963411,16.350000,-,35.000000,974.000000,44691.000000,4284.000000,9.000000,952.000000,41991.000000,1207.000000,2476.227273,45.006231,19.842287,239407.000000,88037.000000,115523.000000,77560.000000,36.772943,67.138146,-,19.000000,-,-,-,-,-,-
2001, 臺南市,67813.000000,95.420000,45.730000,31.130000,23.150000,335.000000,975.000000,1767.000000,24425.000000,72.910448,25.051282,13.822864,215.000000,4945.000000,152131.000000,8085.000000,707.586047,30.764611,18.816450,-,60.000000,2104.000000,80717.000000,15910.000000,3800.000000,1080.116667,38.363593,17.050000,-,27.000000,768.000000,33455.000000,2747.000000,19.000000,836.000000,34412.000000,1671.000000,1821.239130,42.311097,18.962653,150249.000000,56994.000000,72339.000000,49260.000000,37.933031,68.096048,-,87.000000,-,-,-,-,-,-
2001, 高雄市,95760.000000,95.630000,39.070000,36.590000,24.340000,385.000000,1526.000000,2643.000000,36750.000000,95.454545,24.082569,13.904654,234.000000,7169.000000,223881.000000,11458.000000,956.756410,31.229042,19.539274,-,77.000000,3206.000000,108450.000000,20209.000000,5686.000000,1145.987013,33.827199,15.790000,-,32.000000,1143.000000,46302.000000,3436.000000,22.000000,1142.000000,46765.000000,2567.000000,2097.703704,40.729540,18.869898,215983.000000,70647.000000,110874.000000,69147.000000,32.709519,62.365388,-,31.000000,-,-,-,-,-,-
2001, 宜蘭縣,20679.000000,94.390000,55.680000,28.690000,15.640000,63.000000,163.000000,347.000000,3916.000000,62.158730,24.024540,11.285303,74.000000,1413.000000,40142.000000,2257.000000,542.459459,28.409059,17.785556,-,22.000000,570.000000,19839.000000,1563.000000,1166.000000,830.727273,34.805263,15.670000,-,6.000000,176.000000,7293.000000,478.000000,6.000000,181.000000,7080.000000,532.000000,1328.000000,40.260504,15.778218,39868.000000,11958.000000,19719.000000,10918.000000,29.993980,55.367919,-,6.000000,-,-,-,-,-,-
2001, 新竹縣,11015.000000,96.770000,41.230000,36.490000,22.280000,98.000000,292.000000,557.000000,6580.000000,67.142857,22.534247,11.813285,81.000000,1468.000000,42640.000000,2347.000000,526.419753,29.046322,18.167874,-,27.000000,531.000000,18146.000000,2261.000000,1061.000000,588.333333,34.173258,14.970000,-,6.000000,141.000000,5844.000000,588.000000,3.000000,149.000000,6023.000000,182.000000,1569.777778,40.920690,18.348052,41897.000000,10828.000000,3661.000000,1238.000000,25.844333,33.815897,-,12.000000,-,-,-,-,-,-
2001, 苗栗縣,14477.000000,96.730000,50.280000,34.060000,15.650000,88.000000,241.000000,479.000000,5831.000000,66.261364,24.195021,12.173278,118.000000,1754.000000,48236.000000,2870.000000,408.779661,27.500570,16.806969,-,29.000000,671.000000,23290.000000,6437.000000,1080.000000,581.137931,34.709389,15.600000,-,9.000000,180.000000,7529.000000,886.000000,7.000000,230.000000,8842.000000,428.000000,1425.500000,39.929268,17.357686,47727.000000,12825.000000,22928.000000,12006.000000,26.871582,52.363922,-,6.000000,-,-,-,-,-,-
2001, 彰化縣,80919.000000,92.180000,53.290000,30.420000,16.290000,123.000000,362.000000,730.000000,8765.000000,71.260163,24.212707,12.006849,172.000000,3583.000000,113107.000000,5665.000000,657.598837,31.567681,19.965931,-,40.000000,1590.000000,55314.000000,1318.000000,3268.000000,1349.900000,34.788679,16.520000,-,9.000000,347.000000,15810.000000,884.000000,11.000000,496.000000,21240.000000,1186.000000,1918.400000,43.950178,18.535266,110589.000000,40373.000000,54278.000000,36979.000000,36.507248,68.128892,-,33.000000,-,-,-,-,-,-
2001, 南投縣,19471.000000,95.500000,53.940000,29.110000,16.950000,71.000000,190.000000,283.000000,3660.000000,51.549296,19.263158,12.932862,151.000000,1815.000000,44506.000000,3073.000000,294.741722,24.521212,14.482916,-,30.000000,647.000000,20653.000000,1511.000000,1296.000000,638.066667,31.921175,14.770000,-,6.000000,143.000000,5396.000000,496.000000,6.000000,178.000000,6861.000000,455.000000,1147.333333,38.183801,14.477392,44492.000000,12508.000000,20076.000000,10821.000000,28.112919,53.900179,-,14.000000,-,-,-,-,-,-
2001, 雲林縣,51246.000000,91.480000,58.500000,27.080000,14.430000,103.000000,333.000000,711.000000,7959.000000,77.271845,23.900901,11.194093,156.000000,2012.000000,53598.000000,3238.000000,343.576923,26.639165,16.552810,-,30.000000,846.000000,29314.000000,7165.000000,1435.000000,738.300000,34.650118,15.430000,-,12.000000,230.000000,9509.000000,917.000000,7.000000,256.000000,10589.000000,620.000000,1434.894737,41.353909,17.737801,53956.000000,14687.000000,26613.000000,15076.000000,27.220328,56.649006,-,5.000000,-,-,-,-,-,-
2001, 嘉義縣,35155.000000,92.320000,61.350000,25.580000,13.080000,107.000000,248.000000,456.000000,5801.000000,54.214953,23.391129,12.721491,137.000000,1663.000000,39184.000000,2754.000000,286.014599,23.562237,14.228032,-,25.000000,525.000000,16952.000000,1487.000000,1067.000000,618.600000,32.289524,14.490000,-,5.000000,61.000000,2228.000000,269.000000,4.000000,184.000000,7834.000000,352.000000,1283.222222,41.069388,18.597424,39947.000000,11714.000000,16727.000000,9949.000000,29.323854,59.478687,-,8.000000,-,-,-,-,-,-
2001, 屏東縣,43187.000000,94.080000,50.120000,33.390000,16.490000,141.000000,328.000000,609.000000,7140.000000,50.638298,21.768293,11.724138,173.000000,2645.000000,73132.000000,4265.000000,422.728324,27.649149,17.147011,-,37.000000,977.000000,35314.000000,3161.000000,1914.000000,869.000000,36.145343,16.800000,-,9.000000,225.000000,9368.000000,583.000000,10.000000,293.000000,11119.000000,767.000000,1244.631579,39.550193,17.517037,71784.000000,18321.000000,33781.000000,19076.000000,25.522401,56.469613,-,14.000000,-,-,-,-,-,-
2001, 臺東縣,8286.000000,95.800000,63.230000,27.670000,9.100000,41.000000,107.000000,222.000000,2623.000000,63.975610,24.514019,11.815315,91.000000,882.000000,18848.000000,1533.000000,207.120879,21.369615,12.294847,-,21.000000,282.000000,9078.000000,777.000000,590.000000,395.285714,32.191489,14.070000,-,5.000000,138.000000,4474.000000,243.000000,5.000000,82.000000,2344.000000,366.000000,759.500000,30.990909,12.471264,20048.000000,3913.000000,8968.000000,3678.000000,19.518156,41.012489,-,4.000000,-,-,-,-,-,-
