"年度","縣市","垃圾清運量","垃圾焚化量","垃圾衛生掩埋量","廚餘回收量","執行機關資源回收量","巨大垃圾回收再利用量","垃圾清理車數","清運人員數","平均每日垃圾清運量","平均每人每日垃圾清運量","垃圾清運率","垃圾妥善處理率","執行機關資源回收率","自來水水質檢驗件數","自來水水質檢驗不合格數","自來水水質抽驗檢驗不合格率","空氣中總懸浮微粒濃度","平均每月落塵量","空氣中臭氧濃度","二氧化硫含量","PSI>100之日數比率","一般地區環境音量監測不合格時段數","一般地區環境音量監測總時段數","一般地區環境音量監測不合格率","豬隻數量","機車密度","汽車密度","豬隻密度","工廠密度","事業廢水列管家數","事業廢水稽查次數","事業廢水罰鍰次數","事業廢水罰鍰金額","平均每次事業廢水稽查罰款金額","交通工具排放空氣污染物告發件數","交通工具排放空氣污染物檢查件數","交通工具空氣污染檢查告發率","查核列管毒性化學物質運作之家次","取締違反列管毒性化學物質運作之家次","列管毒性化學物質業者之查核取締率","地方環保單位歲出決算數(扣除其他機關補助及配合款)","平均每人環保經費"
2008, 臺中市,414994.000000,409057.000000,5937.000000,77388.000000,241408.000000,8123.000000,1290.000000,1213.000000,1133.863388,0.433900,100.000000,100.000000,32.540000,837.000000,-,-,90.930000,3.230000,0.027000,0.004000,2.100000,-,40.000000,-,180648.000000,732.357372,400.038503,81.560459,6.804832,1735.000000,2484.000000,150.000000,12170.000000,81.133333,3401.000000,85091.000000,3.996897,1369.000000,6.000000,0.438276,3588259.000000,1.371956
2008, 臺南市,372814.000000,341562.000000,31251.000000,73098.000000,250235.000000,2355.000000,930.000000,1227.000000,1018.617486,0.544300,100.000000,100.000000,35.820000,824.000000,-,-,93.760000,6.400000,0.031000,0.004000,5.130000,7.000000,48.000000,14.583333,711940.000000,624.936948,259.024569,324.841555,3.768388,2226.000000,3699.000000,344.000000,35367.000000,102.811047,2413.000000,108186.000000,2.230418,1659.000000,17.000000,1.024714,2481806.000000,1.326082
2008, 高雄市,586630.000000,578831.000000,7799.000000,78386.000000,386860.000000,3791.000000,1921.000000,2364.000000,1602.814208,0.579300,100.000000,100.000000,36.650000,1120.000000,6.000000,0.540000,113.510000,3.210000,0.030000,0.007000,6.450000,5.000000,72.000000,6.944444,414615.000000,747.770628,267.853855,140.725530,2.078223,1527.000000,5705.000000,178.000000,14943.000000,83.949438,26292.000000,180304.000000,14.582039,1096.000000,25.000000,2.281022,4631689.000000,1.673926
2008, 宜蘭縣,78114.000000,77931.000000,183.000000,27695.000000,56966.000000,1595.000000,326.000000,209.000000,213.426230,0.463000,100.000000,100.000000,34.660000,371.000000,-,-,48.720000,3.010000,0.028000,0.003000,-,-,20.000000,-,73844.000000,134.449349,62.353254,34.448188,0.397924,418.000000,1060.000000,52.000000,5522.000000,106.192308,392.000000,24567.000000,1.595636,145.000000,-,-,558990.000000,1.213481
2008, 新竹縣,84827.000000,84509.000000,317.000000,12424.000000,48648.000000,379.000000,300.000000,202.000000,231.767760,0.464000,100.000000,100.000000,33.260000,310.000000,8.000000,2.580000,76.520000,9.030000,0.030000,0.003000,0.410000,5.000000,24.000000,20.833333,90961.000000,184.450574,121.474969,63.718843,1.066873,768.000000,1024.000000,122.000000,14913.000000,122.237705,629.000000,30498.000000,2.062430,948.000000,2.000000,0.210970,619199.000000,1.239521
2008, 苗栗縣,103713.000000,88087.000000,15626.000000,11635.000000,48737.000000,995.000000,395.000000,259.000000,283.368852,0.506000,100.000000,100.000000,29.520000,611.000000,-,-,62.430000,4.590000,0.030000,0.004000,1.230000,7.000000,52.000000,13.461538,77884.000000,189.358446,103.769958,42.786004,0.889407,392.000000,1208.000000,83.000000,5726.000000,68.987952,369.000000,9653.000000,3.822646,164.000000,1.000000,0.609756,699134.000000,1.247830
2008, 彰化縣,260719.000000,259250.000000,1469.000000,47954.000000,105758.000000,2859.000000,585.000000,573.000000,712.346995,0.542000,100.000000,100.000000,25.340000,294.000000,-,-,76.320000,2.420000,0.029000,0.004000,2.460000,5.000000,20.000000,25.000000,874869.000000,828.120172,394.815319,814.289145,7.194740,2044.000000,2894.000000,204.000000,16160.000000,79.215686,213.000000,27643.000000,0.770539,1990.000000,2.000000,0.100503,1043251.000000,0.794165
2008, 南投縣,91603.000000,90620.000000,953.000000,17839.000000,51915.000000,863.000000,318.000000,249.000000,250.281421,0.471000,99.840000,99.980000,32.000000,423.000000,-,-,66.020000,4.060000,0.028000,0.003000,3.830000,-,24.000000,-,100133.000000,83.766799,44.707138,24.384405,0.194086,473.000000,1060.000000,35.000000,6300.000000,180.000000,674.000000,65136.000000,1.034758,345.000000,-,-,550415.000000,1.033187
2008, 雲林縣,130020.000000,67299.000000,62721.000000,18196.000000,31726.000000,850.000000,412.000000,309.000000,355.245902,0.490000,100.000000,100.000000,17.550000,312.000000,-,-,103.390000,3.620000,0.030000,0.003000,3.870000,2.000000,20.000000,10.000000,1450344.000000,371.734491,176.019726,1123.572491,1.062105,1722.000000,2764.000000,68.000000,6578.000000,96.735294,522.000000,29757.000000,1.754209,149.000000,2.000000,1.342282,755603.000000,1.042681
2008, 嘉義縣,129485.000000,129436.000000,50.000000,10619.000000,32933.000000,878.000000,411.000000,308.000000,353.784153,0.643000,100.000000,100.000000,18.940000,442.000000,-,-,80.290000,1.590000,0.031000,0.004000,5.600000,2.000000,24.000000,8.333333,400512.000000,189.364639,90.164197,210.610120,0.851355,538.000000,1916.000000,48.000000,6344.000000,132.166667,657.000000,57804.000000,1.136600,263.000000,-,-,586533.000000,1.066350
2008, 屏東縣,199651.000000,199622.000000,29.000000,26490.000000,63103.000000,1766.000000,527.000000,590.000000,545.494536,0.615000,100.000000,100.000000,21.680000,357.000000,-,-,47.480000,3.000000,0.035000,0.004000,5.580000,3.000000,24.000000,12.500000,1568194.000000,247.289929,88.664784,564.992733,0.308402,1372.000000,6924.000000,68.000000,6182.000000,90.911765,2434.000000,57844.000000,4.207869,157.000000,-,-,1089028.000000,1.227488
2008, 臺東縣,43990.000000,3.000000,43393.000000,3905.000000,18026.000000,1962.000000,227.000000,180.000000,120.191257,0.516000,100.000000,99.120000,26.550000,294.000000,-,-,45.240000,1.990000,0.030000,0.002000,-,5.000000,24.000000,20.833333,61062.000000,49.816050,18.418591,17.370587,0.054619,129.000000,1083.000000,16.000000,1122.000000,70.125000,203.000000,15772.000000,1.287091,70.000000,-,-,258551.000000,1.110831
2008, 花蓮縣,56953.000000,43516.000000,13382.000000,11809.000000,40066.000000,1128.000000,284.000000,245.000000,155.609290,0.455000,100.000000,99.950000,36.440000,472.000000,-,-,51.290000,1.940000,0.022000,0.002000,-,1.000000,24.000000,4.166667,86656.000000,51.514167,22.526821,18.721975,0.078858,386.000000,648.000000,28.000000,3794.000000,135.500000,604.000000,43881.000000,1.376450,223.000000,-,-,441671.000000,1.290049
2008, 澎湖縣,19267.000000,13114.000000,6152.000000,2997.000000,9704.000000,18.000000,109.000000,105.000000,52.642077,0.567000,100.000000,100.000000,30.340000,356.000000,8.000000,2.250000,61.980000,5.730000,-,-,-,-,20.000000,-,8516.000000,516.647342,168.660795,67.126949,0.772480,68.000000,531.000000,5.000000,270.000000,54.000000,-,7168.000000,-,102.000000,-,-,145251.000000,1.564379
2008, 基隆市,73356.000000,73356.000000,-,12692.000000,47625.000000,710.000000,225.000000,539.000000,200.426230,0.514000,100.000000,100.000000,35.440000,424.000000,-,-,92.350000,8.180000,0.031000,0.003000,0.270000,2.000000,28.000000,7.142857,742.000000,1416.296761,659.503807,5.589079,1.747529,98.000000,248.000000,10.000000,540.000000,54.000000,668.000000,37079.000000,1.801559,209.000000,-,-,701740.000000,1.800774
2008, 新竹市,78405.000000,71025.000000,7380.000000,13109.000000,56638.000000,972.000000,205.000000,137.000000,214.221311,0.533000,100.000000,100.000000,37.980000,607.000000,-,-,59.040000,4.620000,0.029000,0.005000,0.830000,-,20.000000,-,9957.000000,2453.755355,1233.324948,95.600110,13.585835,309.000000,1050.000000,44.000000,3550.000000,80.681818,5.000000,36461.000000,0.013713,262.000000,-,-,795245.000000,1.977223
2008, 嘉義市,72372.000000,71310.000000,1062.000000,9447.000000,28845.000000,197.000000,143.000000,150.000000,197.737705,0.723000,100.000000,100.000000,26.020000,182.000000,-,-,81.250000,3.230000,0.027000,0.004000,2.190000,2.000000,20.000000,10.000000,4695.000000,3311.603716,1369.332418,78.216628,7.413504,64.000000,1006.000000,20.000000,1556.000000,77.800000,437.000000,22980.000000,1.901654,111.000000,-,-,439230.000000,1.606347
2008, 金門縣,11021.000000,-,10953.000000,1167.000000,4906.000000,73.000000,141.000000,60.000000,30.112022,0.363000,100.000000,99.610000,28.580000,194.000000,36.000000,18.560000,-,-,-,-,-,-,-,-,15266.000000,241.922509,129.892652,100.662025,0.540697,135.000000,587.000000,2.000000,120.000000,60.000000,-,800.000000,-,6.000000,-,-,204719.000000,2.464757
2008, 連江縣,3319.000000,1522.000000,1797.000000,3246.000000,2700.000000,1663.000000,68.000000,54.000000,9.068306,0.921000,100.000000,100.000000,24.700000,17.000000,-,-,-,-,-,-,-,-,-,-,448.000000,149.861111,80.729167,15.555556,0.104167,10.000000,20.000000,1.000000,150.000000,150.000000,-,-,-,-,-,-,33516.000000,3.402467
2009, 總計,4223484.000000,4036404.000000,185765.000000,721472.000000,2718803.000000,65473.000000,14666.000000,17901.000000,11571.186301,0.501400,100.000000,99.980000,35.180000,11127.000000,41.000000,0.370000,-,-,-,-,-,-,-,-,6145950.000000,403.529653,187.056387,169.817655,2.136719,18837.000000,44798.000000,1967.000000,193735.000000,98.492628,27379.000000,1016160.000000,2.694359,14756.000000,187.000000,1.267281,36627009.000000,1.587069
2009, 臺灣地區,4209262.000000,4034610.000000,173421.000000,717984.000000,2710976.000000,64719.000000,14441.000000,17778.000000,11532.221918,0.501000,100.000000,99.980000,35.190000,10871.000000,15.000000,0.140000,78.740000,5.040000,0.031000,0.004000,3.240000,40.000000,600.000000,6.666667,6130003.000000,404.362612,187.347911,170.239363,2.145293,18666.000000,44327.000000,1965.000000,193723.000000,98.586768,27379.000000,1013745.000000,2.700778,14717.000000,187.000000,1.270639,36333925.000000,1.581154
2009, 新北市,719394.000000,710135.000000,9259.000000,106996.000000,466247.000000,19492.000000,2183.000000,3411.000000,1970.942466,0.511000,100.000000,100.000000,35.530000,386.000000,7.000000,1.810000,67.550000,9.550000,0.030000,0.004000,2.190000,3.000000,28.000000,10.714286,118809.000000,1100.976645,434.708407,57.883137,8.830895,1502.000000,2519.000000,328.000000,34533.000000,105.283537,250.000000,67932.000000,0.368015,2552.000000,20.000000,0.783699,7869226.000000,2.041997
2009, 臺北市,388592.000000,388592.000000,-,81310.000000,371210.000000,1262.000000,2270.000000,4447.000000,1064.635616,0.407000,100.000000,100.000000,44.070000,681.000000,3.000000,0.440000,67.860000,6.640000,0.026000,0.003000,2.190000,1.000000,48.000000,2.083333,3092.000000,4020.563672,2653.888139,11.376024,4.300961,944.000000,1778.000000,27.000000,2440.000000,90.370370,4820.000000,145098.000000,3.321893,905.000000,6.000000,0.662983,5991462.000000,2.291036
2009, 桃園市,345335.000000,345051.000000,284.000000,71760.000000,241165.000000,6724.000000,1013.000000,1144.000000,946.123288,0.481000,100.000000,100.000000,36.270000,594.000000,-,-,65.540000,9.100000,0.030000,0.005000,0.960000,15.000000,40.000000,37.500000,181038.000000,886.174254,508.133804,148.275856,7.804553,1917.000000,3851.000000,389.000000,42485.000000,109.215938,1885.000000,21251.000000,8.870171,1888.000000,25.000000,1.324153,2373662.000000,1.205679
2009, 臺中市,408826.000000,403103.000000,5723.000000,76649.000000,267595.000000,10960.000000,1331.000000,1127.000000,1120.068493,0.425900,100.000000,100.000000,35.020000,809.000000,2.000000,0.250000,66.040000,2.910000,0.031000,0.003000,2.580000,1.000000,40.000000,2.500000,176200.000000,747.275900,404.121763,79.552239,6.742978,1759.000000,2630.000000,117.000000,10070.000000,86.068376,2506.000000,52346.000000,4.787376,1417.000000,6.000000,0.423430,3838923.000000,1.459713
2009, 臺南市,357766.000000,330614.000000,27152.000000,69306.000000,245199.000000,3298.000000,1059.000000,1285.000000,980.180822,0.523000,100.000000,100.000000,36.300000,873.000000,-,-,95.060000,4.210000,0.034000,0.004000,4.320000,4.000000,60.000000,6.666667,668252.000000,633.881795,259.971799,304.907743,3.773864,2203.000000,4365.000000,306.000000,29144.000000,95.241830,1455.000000,92090.000000,1.579976,1952.000000,96.000000,4.918033,2415930.000000,1.289042
2009, 高雄市,570296.000000,563844.000000,6452.000000,90225.000000,417443.000000,5187.000000,1816.000000,2360.000000,1562.454795,0.564100,100.000000,100.000000,38.540000,1199.000000,1.000000,0.080000,110.260000,3.500000,0.032000,0.007000,6.650000,5.000000,72.000000,6.944444,392337.000000,753.978483,268.079225,133.164098,2.085351,1521.000000,7226.000000,147.000000,13088.000000,89.034014,6755.000000,95451.000000,7.076930,735.000000,16.000000,2.176871,4633123.000000,1.672625
2009, 宜蘭縣,76384.000000,76097.000000,287.000000,27730.000000,56595.000000,852.000000,367.000000,204.000000,209.271233,0.454000,100.000000,100.000000,35.030000,446.000000,-,-,49.330000,2.370000,0.029000,0.003000,0.410000,-,20.000000,-,65249.000000,136.627902,63.231206,30.438625,0.407254,383.000000,1113.000000,52.000000,4370.000000,84.038462,763.000000,23309.000000,3.273414,136.000000,10.000000,7.352941,537077.000000,1.164361
2009, 新竹縣,86412.000000,86412.000000,-,12364.000000,50666.000000,453.000000,331.000000,275.000000,236.745205,0.467000,100.000000,100.000000,33.800000,447.000000,-,-,89.160000,4.180000,0.031000,0.003000,1.100000,1.000000,24.000000,4.166667,86166.000000,190.000693,123.489627,60.359911,1.068274,779.000000,1068.000000,76.000000,7931.000000,104.355263,676.000000,29644.000000,2.280394,737.000000,-,-,613212.000000,1.209306
2009, 苗栗縣,95900.000000,86891.000000,9009.000000,11411.000000,54801.000000,1214.000000,416.000000,264.000000,262.739726,0.468000,100.000000,100.000000,33.550000,622.000000,-,-,53.880000,2.420000,0.032000,0.003000,1.100000,-,28.000000,-,75332.000000,192.385394,104.408858,41.384048,0.877870,425.000000,1642.000000,57.000000,5334.000000,93.578947,689.000000,15525.000000,4.438003,175.000000,-,-,742867.000000,1.324017
2009, 彰化縣,255804.000000,255425.000000,378.000000,50298.000000,115988.000000,2861.000000,634.000000,573.000000,700.832877,0.534000,100.000000,100.000000,27.290000,326.000000,-,-,89.030000,1.860000,0.029000,0.004000,1.230000,-,20.000000,-,849911.000000,839.870029,398.397797,791.059349,7.169610,2076.000000,1561.000000,168.000000,13748.000000,81.833333,305.000000,35632.000000,0.855972,2427.000000,6.000000,0.247219,1231678.000000,0.938278
2009, 南投縣,90705.000000,89865.000000,840.000000,18357.000000,51468.000000,978.000000,352.000000,231.000000,248.506849,0.468000,99.960000,100.000000,31.870000,365.000000,-,-,72.960000,4.300000,0.031000,0.003000,3.420000,-,24.000000,-,101825.000000,85.198454,45.106024,24.796441,0.195060,486.000000,2140.000000,42.000000,6158.000000,146.619048,620.000000,75644.000000,0.819629,233.000000,-,-,545772.000000,1.027261
2009, 雲林縣,133857.000000,85969.000000,46657.000000,15970.000000,39249.000000,869.000000,446.000000,334.000000,366.731507,0.507000,100.000000,99.350000,20.660000,367.000000,2.000000,0.540000,110.440000,2.630000,0.032000,0.003000,4.250000,-,20.000000,-,1438827.000000,376.622809,177.818565,1114.650343,1.083022,1707.000000,3183.000000,64.000000,6120.000000,95.625000,491.000000,19211.000000,2.555827,147.000000,2.000000,1.360544,808239.000000,1.117534
2009, 嘉義縣,135614.000000,135544.000000,70.000000,10057.000000,47074.000000,1134.000000,418.000000,288.000000,371.545205,0.678000,100.000000,100.000000,24.280000,493.000000,-,-,81.020000,2.230000,0.034000,0.003000,6.730000,3.000000,24.000000,12.500000,399024.000000,192.130673,90.925963,209.611424,0.844174,508.000000,2051.000000,48.000000,6062.000000,126.291667,769.000000,19458.000000,3.952102,319.000000,-,-,513063.000000,0.935865
2009, 屏東縣,211517.000000,203600.000000,7917.000000,19020.000000,71820.000000,2034.000000,544.000000,504.000000,579.498630,0.656000,100.000000,100.000000,23.590000,387.000000,-,-,72.580000,4.410000,0.036000,0.004000,7.860000,1.000000,24.000000,4.166667,1408826.000000,251.272130,88.895004,507.575244,0.311284,1329.000000,4403.000000,69.000000,6700.000000,97.101449,3227.000000,150067.000000,2.150373,60.000000,-,-,1362551.000000,1.541803
2009, 臺東縣,41487.000000,995.000000,40492.000000,3843.000000,20987.000000,1935.000000,225.000000,162.000000,113.663014,0.490000,100.000000,100.000000,30.750000,767.000000,-,-,58.720000,1.410000,0.029000,0.002000,2.190000,1.000000,24.000000,4.166667,60229.000000,50.636190,18.608051,17.133619,0.056326,145.000000,1352.000000,9.000000,526.000000,58.444444,336.000000,50848.000000,0.660793,228.000000,-,-,266103.000000,1.146141
2009, 花蓮縣,55588.000000,42859.000000,12728.000000,10900.000000,40008.000000,978.000000,302.000000,249.000000,152.295890,0.446000,100.000000,100.000000,37.230000,467.000000,-,-,57.460000,4.040000,0.023000,0.002000,0.270000,-,24.000000,-,85137.000000,52.274877,22.667253,18.393796,0.081019,415.000000,1033.000000,16.000000,1156.000000,72.250000,628.000000,42010.000000,1.494882,145.000000,-,-,436609.000000,1.279633
2009, 澎湖縣,18434.000000,15702.000000,2732.000000,3485.000000,10868.000000,64.000000,116.000000,105.000000,50.504110,0.533000,100.000000,100.000000,33.080000,369.000000,-,-,56.830000,5.140000,-,-,-,-,20.000000,-,4241.000000,539.364564,173.815918,33.429473,0.804010,79.000000,722.000000,3.000000,290.000000,96.666667,-,7017.000000,-,102.000000,-,-,165328.000000,1.744721
2009, 基隆市,70736.000000,70736.000000,-,14417.000000,58135.000000,1718.000000,275.000000,531.000000,193.797260,0.499000,100.000000,100.000000,40.090000,488.000000,-,-,67.770000,11.830000,0.030000,0.003000,0.270000,4.000000,20.000000,20.000000,805.000000,1436.973340,661.326661,6.063624,1.807788,90.000000,283.000000,2.000000,90.000000,45.000000,830.000000,21898.000000,3.790300,170.000000,-,-,759870.000000,1.955152
2009, 新竹市,76572.000000,73131.000000,3441.000000,13743.000000,50934.000000,862.000000,200.000000,135.000000,209.786301,0.514000,100.000000,100.000000,35.840000,603.000000,-,-,61.360000,4.280000,0.029000,0.003000,0.820000,-,20.000000,-,9622.000000,2518.784937,1246.267496,92.383675,13.048162,330.000000,554.000000,38.000000,3046.000000,80.157895,2.000000,34411.000000,0.005812,259.000000,-,-,773600.000000,1.893855
2009, 嘉義市,70043.000000,70043.000000,-,10143.000000,33523.000000,1844.000000,143.000000,149.000000,191.898630,0.701000,100.000000,100.000000,29.010000,182.000000,-,-,87.630000,2.590000,0.030000,0.004000,3.010000,1.000000,20.000000,5.000000,5081.000000,3374.993336,1380.577620,84.647217,7.180270,68.000000,853.000000,7.000000,432.000000,61.714286,372.000000,14903.000000,2.496142,130.000000,-,-,455630.000000,1.663934
2009, 金門縣,11144.000000,0.200000,11060.000000,1083.000000,5349.000000,207.000000,156.000000,69.000000,30.531507,0.342000,100.000000,99.530000,30.080000,186.000000,22.000000,11.830000,-,-,-,-,-,-,-,-,15658.000000,259.963338,141.082450,103.246822,0.527510,155.000000,470.000000,2.000000,12.000000,6.000000,-,2415.000000,-,39.000000,-,-,262004.000000,2.937709
2009, 連江縣,3078.000000,1793.000000,1284.000000,2404.000000,2478.000000,548.000000,69.000000,54.000000,8.432877,0.857000,100.000000,100.000000,29.120000,70.000000,4.000000,5.710000,-,-,-,-,-,-,-,-,289.000000,158.298611,83.298611,10.034722,0.104167,16.000000,1.000000,-,-,-,-,-,-,-,-,-,31080.000000,3.159500
2010, 總計,4072603.000000,3888641.000000,181771.000000,769164.000000,2948681.000000,80217.000000,14937.000000,17867.000000,11158.000000,0.482000,100.000000,99.970000,37.460000,11086.000000,31.000000,0.280000,-,-,-,-,-,-,-,-,6185952.000000,410.177684,190.003767,170.922943,2.155342,19315.000000,46834.000000,1999.000000,188432.200000,94.263232,32675.000000,1459466.000000,2.240000,15922.000000,190.000000,1.193317,37946001.000000,1.639777
2010, 臺灣地區,4058655.000000,3886187.000000,170358.000000,765844.000000,2940799.000000,79284.000000,14708.000000,17744.000000,11120.000000,0.483000,100.000000,99.970000,37.490000,10784.000000,10.000000,0.090000,72.400000,5.110000,0.028000,0.004000,2.170000,17.000000,435.000000,391.000000,6169832.000000,410.988669,190.271111,171.345474,2.164038,19157.000000,46355.000000,1995.000000,188328.200000,94.400100,32675.000000,1458111.000000,2.240000,15864.000000,190.000000,1.197680,37712282.000000,1.637142
2010, 新北市,638357.000000,630090.000000,8267.000000,143822.000000,495687.000000,22691.000000,2318.000000,3242.000000,1749.000000,0.450000,100.000000,100.000000,38.110000,387.000000,2.000000,0.520000,70.880000,7.530000,0.028000,0.004000,1.460000,3.000000,21.000000,14.290000,113323.000000,1122.775693,441.203689,55.210386,8.877178,1530.000000,3743.000000,183.000000,18756.000000,102.491803,270.000000,72221.000000,0.370000,2454.000000,22.000000,0.896496,8324390.000000,2.142419
2010, 臺北市,390738.000000,390738.000000,-,83829.000000,453021.000000,1290.000000,2286.000000,4408.000000,1071.000000,0.410000,100.000000,100.000000,48.770000,534.000000,1.000000,0.190000,58.830000,6.200000,0.023000,0.003000,1.430000,-,36.000000,-,2141.000000,4027.097896,2667.850627,7.877124,4.253132,1136.000000,1542.000000,25.000000,1690.000000,67.600000,2621.000000,146764.000000,1.790000,862.000000,13.000000,1.508121,6231825.000000,2.384840
2010, 桃園市,335064.000000,334763.000000,302.000000,77812.000000,282224.000000,8503.000000,1002.000000,1155.000000,918.000000,0.461000,100.000000,100.000000,40.110000,594.000000,-,-,55.240000,13.130000,0.028000,0.005000,0.820000,9.000000,24.000000,37.500000,173955.000000,908.070247,518.937650,142.474655,7.961807,1872.000000,4519.000000,415.000000,43372.000000,104.510843,11554.000000,183271.000000,6.300000,2040.000000,26.000000,1.274510,2955169.000000,1.484695
2010, 臺中市,412571.000000,404523.000000,8048.000000,74930.000000,283668.000000,12253.000000,1375.000000,1196.000000,1130.000000,0.428000,100.000000,100.000000,36.210000,903.000000,1.000000,0.110000,61.050000,3.690000,0.027000,0.003000,1.760000,-,30.000000,-,175544.000000,763.156098,412.807947,79.256063,6.811153,1867.000000,3316.000000,193.000000,15148.000000,78.487047,2047.000000,223577.000000,0.920000,1323.000000,4.000000,0.302343,4101639.000000,1.552422
2010, 臺南市,345186.000000,311398.000000,33788.000000,67388.000000,249282.000000,3903.000000,1040.000000,1323.000000,946.000000,0.505000,100.000000,100.000000,37.440000,1057.000000,-,-,77.220000,3.900000,0.028000,0.004000,2.950000,-,36.000000,-,676121.000000,645.553806,264.128479,308.498183,3.790746,2253.000000,3896.000000,270.000000,25048.000000,92.770370,1035.000000,63038.000000,1.640000,2190.000000,23.000000,1.050228,2421058.000000,1.291506
2010, 高雄市,563867.000000,553650.000000,9418.000000,87625.000000,404203.000000,6639.000000,1837.000000,2341.000000,1545.000000,0.557000,100.000000,99.920000,38.050000,1142.000000,1.000000,0.090000,95.110000,3.280000,0.029000,0.007000,4.990000,-,54.000000,-,387130.000000,766.739377,270.871572,131.396777,2.090781,1582.000000,6268.000000,187.000000,16796.000000,89.818182,8543.000000,166085.000000,5.140000,1298.000000,42.000000,3.235747,4789669.000000,1.727760
2010, 宜蘭縣,73977.000000,73872.000000,105.000000,29068.000000,62465.000000,2318.000000,375.000000,202.000000,203.000000,0.440000,100.000000,100.000000,37.220000,454.000000,-,-,54.530000,2.530000,0.027000,0.002000,0.410000,-,15.000000,-,62143.000000,137.723709,63.985536,28.989677,0.405855,403.000000,1355.000000,78.000000,6328.000000,81.128205,714.000000,20878.000000,3.420000,141.000000,4.000000,2.836879,468548.000000,1.016251
2010, 新竹縣,92480.000000,92475.000000,5.000000,13341.000000,54439.000000,315.000000,327.000000,290.000000,253.000000,0.495000,100.000000,100.000000,33.900000,428.000000,-,-,83.800000,3.770000,0.030000,0.003000,0.680000,-,18.000000,-,82619.000000,195.114396,126.883585,57.875211,1.080883,819.000000,993.000000,69.000000,7594.000000,110.057971,675.000000,29369.000000,2.300000,590.000000,4.000000,0.677966,598353.000000,1.168776
2010, 苗栗縣,95349.000000,87870.000000,6170.000000,11916.000000,61982.000000,1720.000000,423.000000,264.000000,261.000000,0.465000,100.000000,99.230000,36.250000,598.000000,-,-,54.450000,3.470000,0.030000,0.003000,0.960000,-,21.000000,-,70920.000000,195.390369,106.264032,38.960292,0.876222,423.000000,1265.000000,59.000000,7826.000000,132.644068,1115.000000,18021.000000,6.190000,236.000000,-,-,768731.000000,1.369418
2010, 彰化縣,260933.000000,260653.000000,280.000000,54401.000000,124916.000000,3222.000000,639.000000,573.000000,715.000000,0.546000,100.000000,100.000000,28.170000,509.000000,-,-,107.670000,2.210000,0.026000,0.004000,1.230000,1.000000,15.000000,6.670000,847765.000000,852.236978,405.404525,789.061947,7.281300,2097.000000,2583.000000,173.000000,16414.200000,94.879769,430.000000,49042.000000,0.880000,2363.000000,40.000000,1.692763,1120971.000000,0.855784
2010, 南投縣,91011.000000,90501.000000,510.000000,19961.000000,57744.000000,1113.000000,339.000000,233.000000,249.000000,0.472000,99.920000,100.000000,34.000000,432.000000,-,-,57.640000,4.500000,0.026000,0.003000,1.780000,-,18.000000,-,102804.000000,86.345434,45.667581,25.034848,0.197738,468.000000,1511.000000,51.000000,6100.000000,119.607843,448.000000,118305.000000,0.380000,251.000000,-,-,534815.000000,1.011647
2010, 雲林縣,131859.000000,91616.000000,40243.000000,14924.000000,49217.000000,1222.000000,468.000000,371.000000,361.000000,0.502000,100.000000,100.000000,24.960000,321.000000,-,-,93.300000,2.610000,0.029000,0.003000,2.190000,-,15.000000,-,1452346.000000,381.345343,181.022698,1125.123428,1.106263,1721.000000,2109.000000,96.000000,5408.000000,56.333333,472.000000,23741.000000,1.990000,501.000000,12.000000,2.395210,810210.000000,1.124942
2010, 嘉義縣,121215.000000,121114.000000,101.000000,9355.000000,53834.000000,767.000000,433.000000,289.000000,332.000000,0.609000,100.000000,100.000000,29.070000,512.000000,-,-,72.570000,1.630000,0.030000,0.003000,3.840000,3.000000,18.000000,16.670000,406717.000000,194.917444,92.331168,213.652637,0.838921,507.000000,1912.000000,30.000000,2620.000000,87.333333,985.000000,41220.000000,2.390000,510.000000,-,-,572128.000000,1.048849
2010, 屏東縣,180474.000000,180347.000000,127.000000,19214.000000,76750.000000,2890.000000,551.000000,488.000000,494.000000,0.563000,100.000000,100.000000,27.480000,392.000000,-,-,74.040000,2.270000,0.034000,0.003000,4.210000,-,18.000000,-,1455623.000000,255.478788,90.284974,524.435381,0.327136,1356.000000,5346.000000,85.000000,7138.000000,83.976471,538.000000,156811.000000,0.340000,162.000000,-,-,1214211.000000,1.382811
2010, 臺東縣,42971.000000,2754.000000,40217.000000,4782.000000,25234.000000,1116.000000,235.000000,156.000000,118.000000,0.508000,100.000000,100.000000,34.050000,420.000000,3.000000,0.710000,64.070000,2.180000,0.029000,0.002000,0.270000,1.000000,18.000000,5.560000,60030.000000,51.233018,18.998635,17.077009,0.056326,149.000000,1755.000000,3.000000,100.000000,33.333333,150.000000,44658.000000,0.340000,164.000000,-,-,263156.000000,1.136326
2010, 花蓮縣,58457.000000,42113.000000,16344.000000,10468.000000,40833.000000,840.000000,279.000000,266.000000,160.000000,0.471000,100.000000,100.000000,36.920000,491.000000,-,-,50.340000,3.440000,0.025000,0.002000,0.550000,-,18.000000,-,82963.000000,52.893642,22.999321,17.924105,0.080370,420.000000,1362.000000,17.000000,1682.000000,98.941176,583.000000,32124.000000,1.810000,191.000000,-,-,445312.000000,1.310186
