"年度","縣市","刑案發生數","刑案破獲數","嫌疑犯人數","兒童嫌疑犯人數","少年嫌疑犯人數","青年嫌疑犯人數","成年嫌疑犯人數","刑案發生率","刑案破獲率","犯罪人口率","兒童犯罪人口率","少年犯罪人口率","青年犯罪人口率","成年犯罪人口率","竊盜案發生數","竊盜案破獲數","竊盜案嫌疑犯人數","少年竊盜嫌疑犯人數","竊盜案發生率","竊盜案破獲率","竊盜犯罪人口率","少年竊盜犯罪人口率","暴力犯罪發生數","暴力犯罪破獲數","暴力犯罪嫌疑犯人數","少年暴力犯罪嫌疑犯人數","暴力犯罪發生率","暴力犯罪破獲率","暴力犯罪人口率","少年暴力犯罪人口率","家庭暴力事件通報件數","查獲經濟案件件數","經濟案件-每萬人查獲數","平均每人警政支出"
2006, 嘉義市,8092.000000,5800.000000,3857.000000,11.000000,191.000000,519.000000,3136.000000,2974.640000,71.680000,1417.850000,26.597674,772.372518,2205.273110,1719.185141,4347.000000,2563.000000,614.000000,74.000000,1597.970000,58.960000,225.708325,299.243803,192.000000,173.000000,106.000000,8.000000,70.580000,90.100000,38.965932,32.350681,1295.000000,250.000000,9.190078,4218.657697
2006, 金門縣,556.000000,429.000000,488.000000,3.000000,76.000000,68.000000,341.000000,757.730000,77.160000,665.050000,33.054209,1569.113245,980.957877,649.202300,184.000000,117.000000,122.000000,61.000000,250.760000,63.590000,166.263500,1259.419841,6.000000,4.000000,4.000000,-,8.180000,66.670000,5.451262,-,95.000000,11.000000,1.499097,6277.087663
2006, 連江縣,46.000000,26.000000,23.000000,-,-,2.000000,21.000000,457.010000,56.520000,228.500000,-,-,244.349420,282.980730,14.000000,3.000000,1.000000,-,139.090000,21.430000,9.934926,-,-,-,-,-,-,-,-,-,20.000000,8.000000,7.947941,11865.183051
2007, 總計,491815.000000,367001.000000,265860.000000,496.000000,10881.000000,27440.000000,227043.000000,2146.030000,74.620000,1160.080000,15.910036,561.709298,1384.048139,1429.723672,241091.000000,150108.000000,42053.000000,4285.000000,1052.000000,62.260000,183.497780,221.204332,9534.000000,7154.000000,7529.000000,872.000000,41.600000,75.040000,32.852705,45.015211,72606.000000,11446.000000,4.994449,3251.563858
2007, 臺灣地區,491230.000000,366600.000000,265391.000000,494.000000,10820.000000,27377.000000,226700.000000,2151.820000,74.630000,1162.540000,15.898707,560.152598,1386.452751,1433.434438,240914.000000,150004.000000,41946.000000,4248.000000,1055.320000,62.260000,183.743533,219.919430,9528.000000,7147.000000,7522.000000,872.000000,41.740000,75.010000,32.949956,45.143537,72499.000000,11428.000000,5.006010,3238.683029
2007, 新北市,88719.000000,60798.000000,42191.000000,101.000000,1872.000000,4632.000000,35586.000000,2345.480000,68.530000,1115.410000,20.351066,576.352905,1358.839940,1357.940293,45999.000000,26709.000000,5885.000000,691.000000,1216.080000,58.060000,155.582668,212.745650,1896.000000,1419.000000,1513.000000,191.000000,50.120000,74.840000,39.999418,58.805238,12236.000000,1484.000000,3.923274,2307.605838
2007, 臺北市,53921.000000,44312.000000,31291.000000,13.000000,973.000000,3257.000000,27048.000000,2049.640000,82.180000,1189.430000,3.985145,485.942381,1644.397210,1418.912964,20212.000000,15419.000000,2854.000000,342.000000,768.300000,76.290000,108.485946,170.804002,681.000000,567.000000,693.000000,48.000000,25.890000,83.260000,26.342243,23.972492,4662.000000,831.000000,3.158788,4189.491574
2007, 桃園市,40641.000000,31433.000000,21053.000000,38.000000,794.000000,2113.000000,18108.000000,2113.350000,77.340000,1094.760000,12.425468,439.300218,1247.262574,1429.103582,20189.000000,14692.000000,3364.000000,332.000000,1049.830000,72.770000,174.929130,183.687245,841.000000,708.000000,778.000000,103.000000,43.730000,84.190000,40.456261,56.987308,6671.000000,636.000000,3.307221,2474.060022
2007, 臺中市,66048.000000,46071.000000,29373.000000,35.000000,1199.000000,3305.000000,24834.000000,2542.940000,69.750000,1130.900000,8.993938,495.192625,1388.046005,1437.213078,37294.000000,22137.000000,4748.000000,514.000000,1435.870000,59.360000,182.804447,212.284412,1308.000000,921.000000,840.000000,84.000000,50.360000,70.410000,32.341141,34.692394,6100.000000,1437.000000,5.532645,3083.893303
2007, 臺南市,37519.000000,23414.000000,17926.000000,30.000000,538.000000,1840.000000,15518.000000,2008.090000,62.410000,959.430000,12.719383,348.586701,1120.257172,1181.020862,19651.000000,8629.000000,2656.000000,182.000000,1051.760000,43.910000,142.154171,117.923382,778.000000,473.000000,431.000000,54.000000,41.640000,60.800000,23.067940,34.988256,5134.000000,436.000000,2.333555,3089.966035
2007, 高雄市,66878.000000,48426.000000,35765.000000,61.000000,1434.000000,3749.000000,30521.000000,2420.900000,72.410000,1294.650000,17.256085,636.051337,1599.470967,1565.836335,33280.000000,19121.000000,5285.000000,413.000000,1204.700000,57.450000,191.310555,183.186333,1757.000000,1105.000000,1104.000000,107.000000,63.600000,62.890000,39.963454,47.459897,13490.000000,1051.000000,3.804492,3452.837695
2007, 宜蘭縣,7540.000000,5924.000000,5093.000000,23.000000,305.000000,501.000000,4264.000000,1637.660000,78.570000,1106.180000,37.514578,756.242097,1228.844739,1340.874178,3336.000000,2130.000000,1150.000000,124.000000,724.570000,63.850000,249.776287,307.455803,133.000000,128.000000,147.000000,20.000000,28.890000,96.240000,31.927925,49.589646,2099.000000,72.000000,1.563817,3594.782499
2007, 新竹縣,11471.000000,7508.000000,4816.000000,20.000000,284.000000,467.000000,4045.000000,2332.660000,65.450000,979.350000,24.826216,647.928454,1173.956762,1234.795908,6196.000000,3746.000000,1034.000000,114.000000,1259.970000,60.460000,210.266667,260.083957,183.000000,150.000000,165.000000,35.000000,37.210000,81.970000,33.553191,79.850338,1901.000000,103.000000,2.094533,2813.693362
2007, 苗栗縣,8756.000000,7614.000000,5245.000000,11.000000,188.000000,458.000000,4588.000000,1563.360000,86.960000,936.480000,14.251935,390.897088,910.609194,1193.233316,4302.000000,3439.000000,1441.000000,123.000000,768.110000,79.940000,257.287200,255.746499,133.000000,114.000000,131.000000,11.000000,23.750000,85.710000,23.389745,22.871638,1333.000000,164.000000,2.928182,3323.043631
2007, 彰化縣,22358.000000,20519.000000,15574.000000,20.000000,612.000000,1766.000000,13176.000000,1700.620000,91.770000,1184.610000,10.733184,545.437531,1418.792982,1477.659319,10175.000000,7930.000000,2892.000000,228.000000,773.940000,77.940000,219.975143,203.202217,345.000000,294.000000,288.000000,25.000000,26.240000,85.220000,21.906238,22.280945,3677.000000,509.000000,3.871623,2884.665177
2007, 南投縣,10709.000000,8258.000000,6863.000000,7.000000,242.000000,544.000000,6070.000000,2003.700000,77.110000,1284.100000,9.936266,541.532402,1144.094977,1632.705759,4718.000000,2961.000000,1285.000000,110.000000,882.760000,62.760000,240.429143,246.151092,159.000000,153.000000,128.000000,10.000000,29.750000,96.230000,23.949362,22.377372,1972.000000,135.000000,2.525909,3829.546029
2007, 雲林縣,11782.000000,8120.000000,5547.000000,4.000000,173.000000,532.000000,4838.000000,1620.450000,68.920000,762.910000,4.128095,318.251640,875.922023,939.256070,6788.000000,3869.000000,1409.000000,80.000000,933.600000,57.000000,193.788588,147.168388,200.000000,173.000000,216.000000,17.000000,27.510000,86.500000,29.707832,31.273282,779.000000,140.000000,1.925508,2930.229232
2007, 嘉義縣,7779.000000,5936.000000,5646.000000,14.000000,199.000000,520.000000,4913.000000,1407.730000,76.310000,1021.730000,19.801980,495.302097,1130.311923,1241.564224,3178.000000,1806.000000,1015.000000,56.000000,575.110000,56.830000,183.679489,139.381495,105.000000,87.000000,93.000000,4.000000,19.000000,82.860000,16.829746,9.955821,1799.000000,204.000000,3.691686,3338.815367
2007, 屏東縣,14596.000000,9874.000000,7797.000000,11.000000,328.000000,681.000000,6777.000000,1637.140000,67.650000,874.540000,9.539957,451.225048,891.367090,1080.588081,7443.000000,4118.000000,1640.000000,120.000000,834.830000,55.330000,183.948580,165.082335,452.000000,358.000000,437.000000,66.000000,50.700000,79.200000,49.015567,90.795284,2877.000000,407.000000,4.565065,3073.855916
2007, 臺東縣,2198.000000,2079.000000,1651.000000,20.000000,178.000000,134.000000,1319.000000,936.080000,94.590000,703.130000,63.544513,954.167783,686.246895,798.653370,1092.000000,932.000000,529.000000,86.000000,465.060000,85.350000,225.289970,461.002412,44.000000,45.000000,39.000000,3.000000,18.740000,102.270000,16.609279,16.081479,1136.000000,106.000000,4.514317,6241.435042
2007, 花蓮縣,7250.000000,5765.000000,5630.000000,35.000000,455.000000,483.000000,4657.000000,2105.710000,79.520000,1635.190000,77.266104,1577.013725,1669.316375,1930.614775,3077.000000,2381.000000,1719.000000,293.000000,893.690000,77.380000,499.270264,1015.527520,112.000000,93.000000,128.000000,36.000000,32.530000,83.040000,37.176611,124.774712,1854.000000,187.000000,5.431270,5176.953406
2007, 澎湖縣,1024.000000,905.000000,891.000000,5.000000,63.000000,113.000000,710.000000,1111.990000,88.380000,967.560000,43.779004,950.369588,1476.062961,1069.567051,378.000000,312.000000,196.000000,41.000000,410.480000,82.540000,212.841048,618.494494,15.000000,15.000000,24.000000,3.000000,16.290000,100.000000,26.062169,45.255695,344.000000,32.000000,3.474956,11988.391475
2007, 基隆市,7145.000000,6629.000000,4899.000000,16.000000,243.000000,399.000000,4241.000000,1829.640000,92.780000,1254.500000,32.677736,720.000000,1229.697661,1540.193568,2852.000000,2441.000000,983.000000,159.000000,730.320000,85.590000,251.718884,471.111111,132.000000,124.000000,107.000000,8.000000,33.800000,93.940000,27.399716,23.703704,1536.000000,190.000000,4.865370,4333.723417
2007, 新竹市,9932.000000,7185.000000,4499.000000,6.000000,331.000000,578.000000,3584.000000,2502.420000,72.340000,1133.550000,9.322416,957.713062,1799.081784,1348.148928,5547.000000,3595.000000,694.000000,134.000000,1397.600000,64.810000,174.856889,387.714654,139.000000,126.000000,155.000000,35.000000,35.020000,90.650000,39.053052,101.268753,1689.000000,183.000000,4.610780,3647.189692
2007, 嘉義市,7771.000000,5974.000000,4219.000000,7.000000,199.000000,495.000000,3518.000000,2849.450000,76.880000,1547.010000,17.465070,792.812892,2170.005699,1904.421636,4051.000000,2449.000000,682.000000,96.000000,1485.410000,60.450000,250.073794,382.462501,98.000000,81.000000,89.000000,10.000000,35.930000,82.650000,32.634263,39.839844,1210.000000,266.000000,9.753611,4245.559998
2007, 金門縣,532.000000,390.000000,458.000000,1.000000,60.000000,63.000000,334.000000,673.260000,73.310000,579.610000,10.858353,1236.476043,873.180873,578.435108,168.000000,100.000000,103.000000,36.000000,212.610000,59.520000,130.348397,741.885626,6.000000,7.000000,7.000000,-,7.590000,116.670000,8.858629,-,90.000000,18.000000,2.277933,5687.416950
2007, 連江縣,53.000000,11.000000,11.000000,1.000000,1.000000,-,9.000000,537.200000,20.750000,111.490000,87.070091,152.905199,-,123.355263,9.000000,4.000000,4.000000,1.000000,91.220000,44.440000,40.543280,152.905199,-,-,-,-,-,-,-,-,17.000000,-,-,13546.624772
2008, 總計,453439.000000,350497.000000,271186.000000,472.000000,11283.000000,26401.000000,233030.000000,1971.670000,77.300000,1179.190000,15.747215,582.240804,1362.968867,1445.106017,209351.000000,133823.000000,42364.000000,3940.000000,910.310000,63.920000,184.209761,203.317271,8117.000000,6493.000000,6843.000000,845.000000,35.290000,79.990000,29.755155,43.604846,79874.000000,10966.000000,4.768304,3366.910785
2008, 臺灣地區,452863.000000,350083.000000,270649.000000,472.000000,11238.000000,26337.000000,232602.000000,1977.150000,77.300000,1181.630000,15.802588,581.597997,1365.427472,1448.617644,209200.000000,133743.000000,42262.000000,3913.000000,913.350000,63.930000,184.511652,202.508717,8103.000000,6482.000000,6829.000000,843.000000,35.380000,80.000000,29.814729,43.627613,79740.000000,10947.000000,4.779350,3354.259294
2008, 新北市,86390.000000,66159.000000,49853.000000,103.000000,2162.000000,4980.000000,42608.000000,2263.960000,76.580000,1306.460000,21.468777,670.226535,1490.837189,1590.154537,41416.000000,25638.000000,6149.000000,731.000000,1085.360000,61.900000,161.142701,226.612209,1564.000000,1231.000000,1304.000000,183.000000,40.990000,78.710000,34.173050,56.730553,12509.000000,1646.000000,4.313561,2499.945949
2008, 臺北市,54328.000000,43034.000000,31274.000000,19.000000,1158.000000,3497.000000,26600.000000,2068.770000,79.210000,1190.890000,6.075130,579.576679,1824.095060,1384.095288,19095.000000,14082.000000,2923.000000,268.000000,727.120000,73.750000,111.305908,134.133463,651.000000,581.000000,707.000000,48.000000,24.790000,89.250000,26.922093,24.023904,10247.000000,572.000000,2.178138,4490.260447
2008, 桃園市,35368.000000,29610.000000,21543.000000,30.000000,703.000000,2074.000000,18736.000000,1816.700000,83.720000,1106.570000,10.102116,383.909653,1234.332782,1442.654003,16777.000000,13078.000000,3741.000000,319.000000,861.760000,77.950000,192.158831,174.206514,680.000000,637.000000,693.000000,93.000000,34.930000,93.680000,35.596383,50.787479,6742.000000,474.000000,2.434731,2547.141066
2008, 臺中市,51593.000000,38815.000000,25050.000000,40.000000,1054.000000,2650.000000,21306.000000,1972.640000,75.230000,957.780000,10.669057,432.645438,1131.446309,1208.723505,28274.000000,18823.000000,4376.000000,412.000000,1081.040000,66.570000,167.314552,169.117572,982.000000,731.000000,676.000000,94.000000,37.550000,74.440000,25.846581,38.585077,7344.000000,1395.000000,5.333725,3260.290743
2008, 臺南市,34501.000000,22396.000000,18278.000000,20.000000,566.000000,1899.000000,15793.000000,1843.460000,64.910000,976.630000,8.850674,369.125219,1186.674749,1185.483550,16852.000000,7430.000000,2551.000000,221.000000,900.440000,44.090000,136.305371,144.128398,602.000000,451.000000,477.000000,59.000000,32.170000,74.920000,25.487127,38.477717,5127.000000,420.000000,2.244150,3119.312350
2008, 高雄市,65034.000000,46015.000000,34957.000000,50.000000,1652.000000,3344.000000,29911.000000,2350.380000,70.760000,1263.370000,14.757207,733.667895,1467.406806,1514.413152,32135.000000,17851.000000,5182.000000,430.000000,1161.380000,55.550000,187.281281,190.966825,1670.000000,1056.000000,1032.000000,111.000000,60.360000,63.230000,37.297237,49.296087,12644.000000,798.000000,2.884031,3504.049027
2008, 宜蘭縣,7104.000000,5585.000000,5043.000000,15.000000,294.000000,465.000000,4269.000000,1542.170000,78.620000,1094.760000,25.765449,728.119273,1162.020666,1325.619958,2910.000000,1942.000000,1066.000000,127.000000,631.720000,66.740000,231.412135,314.527713,91.000000,85.000000,104.000000,7.000000,19.750000,93.410000,22.576794,17.336173,1918.000000,87.000000,1.888636,3723.256268
2008, 新竹縣,10876.000000,7733.000000,5555.000000,12.000000,272.000000,557.000000,4714.000000,2177.170000,71.100000,1112.010000,15.106311,612.143854,1398.829704,1403.573545,5270.000000,3235.000000,1057.000000,92.000000,1054.960000,61.390000,211.591702,207.048656,171.000000,149.000000,169.000000,31.000000,34.230000,87.130000,33.830651,69.766395,1959.000000,77.000000,1.541397,2864.058837
2008, 苗栗縣,8292.000000,7046.000000,6036.000000,11.000000,281.000000,426.000000,5318.000000,1479.970000,84.970000,1077.320000,14.884980,588.333822,864.632278,1365.871449,3719.000000,2987.000000,1657.000000,134.000000,663.780000,80.320000,295.744985,280.557766,144.000000,138.000000,150.000000,25.000000,25.700000,95.830000,26.772328,52.342867,1849.000000,184.000000,3.284072,3433.299422
2008, 彰化縣,20785.000000,20181.000000,15764.000000,34.000000,823.000000,1758.000000,13149.000000,1582.240000,97.090000,1200.020000,19.013108,738.533880,1462.568480,1455.849528,9005.000000,7188.000000,2763.000000,170.000000,685.500000,79.820000,210.330877,152.552563,283.000000,265.000000,236.000000,24.000000,21.540000,93.640000,17.965287,21.536832,3672.000000,821.000000,6.249788,2928.498540
2008, 南投縣,9630.000000,7276.000000,6389.000000,13.000000,212.000000,465.000000,5699.000000,1807.650000,75.560000,1199.280000,19.462535,475.624257,1006.744103,1519.010284,4161.000000,2475.000000,1221.000000,103.000000,781.060000,59.480000,229.194628,231.081596,147.000000,131.000000,147.000000,20.000000,27.590000,89.120000,27.593456,44.870213,2056.000000,151.000000,2.834430,4016.706242
2008, 雲林縣,10491.000000,7378.000000,6235.000000,3.000000,120.000000,494.000000,5618.000000,1447.690000,70.330000,860.390000,3.235234,219.729915,849.585526,1082.079526,5215.000000,2908.000000,1274.000000,51.000000,719.630000,55.760000,175.803431,93.385214,160.000000,151.000000,142.000000,10.000000,22.080000,94.380000,19.595045,18.310826,1753.000000,158.000000,2.180294,2992.500066
2008, 嘉義縣,6894.000000,5437.000000,5700.000000,11.000000,207.000000,416.000000,5066.000000,1253.370000,78.870000,1036.290000,16.440117,514.989427,936.768150,1271.185909,2613.000000,1572.000000,1087.000000,86.000000,475.060000,60.160000,197.622710,213.956960,107.000000,102.000000,122.000000,14.000000,19.450000,95.330000,22.180286,34.830203,1664.000000,188.000000,3.417946,3390.253037
2008, 屏東縣,14663.000000,10193.000000,9753.000000,17.000000,304.000000,762.000000,8670.000000,1652.730000,69.520000,1099.300000,15.625503,416.526797,1026.469994,1373.607875,6925.000000,3759.000000,1995.000000,127.000000,780.550000,54.280000,224.864616,174.009550,351.000000,280.000000,306.000000,30.000000,39.560000,79.770000,34.490513,41.104618,2974.000000,330.000000,3.719565,3057.075599
2008, 臺東縣,1918.000000,1645.000000,1444.000000,14.000000,127.000000,115.000000,1188.000000,824.040000,85.770000,620.400000,46.947570,680.837376,612.777748,717.766225,858.000000,616.000000,404.000000,71.000000,368.630000,71.790000,173.573443,380.625620,66.000000,65.000000,56.000000,14.000000,28.360000,98.480000,24.059685,75.052939,1275.000000,95.000000,4.081554,6319.968035
2008, 花蓮縣,6799.000000,5539.000000,5896.000000,33.000000,465.000000,453.000000,4945.000000,1985.880000,81.470000,1722.130000,77.065891,1607.911617,1615.635644,2038.427134,2779.000000,2176.000000,1893.000000,291.000000,811.700000,78.300000,552.914631,1006.241463,95.000000,102.000000,118.000000,24.000000,27.750000,107.370000,34.465888,82.988987,1803.000000,203.000000,5.929301,5228.948425
2008, 澎湖縣,841.000000,765.000000,815.000000,2.000000,56.000000,104.000000,653.000000,905.770000,90.960000,877.770000,18.207474,843.183016,1375.752365,965.069794,238.000000,215.000000,169.000000,30.000000,256.330000,90.340000,182.015961,451.705187,9.000000,9.000000,19.000000,3.000000,9.690000,100.000000,20.463333,45.170519,264.000000,16.000000,1.723228,12024.922185
2008, 基隆市,6327.000000,5793.000000,4571.000000,14.000000,159.000000,348.000000,4050.000000,1623.610000,91.560000,1172.990000,30.338820,473.538434,1081.954981,1457.875497,2348.000000,1968.000000,797.000000,98.000000,602.530000,83.820000,204.522592,291.866456,112.000000,97.000000,107.000000,10.000000,28.740000,86.610000,27.457864,29.782291,1355.000000,137.000000,3.515633,4462.236456
2008, 新竹市,7936.000000,6366.000000,4575.000000,10.000000,215.000000,539.000000,3811.000000,1973.130000,80.220000,1137.490000,15.727598,613.304427,1695.475063,1402.268061,4218.000000,2918.000000,779.000000,74.000000,1048.720000,69.180000,193.683289,211.090826,125.000000,128.000000,160.000000,35.000000,31.080000,102.400000,39.780907,99.840256,1447.000000,177.000000,4.400763,3517.567000
2008, 嘉義市,6337.000000,4721.000000,3562.000000,11.000000,187.000000,410.000000,2954.000000,2317.560000,74.500000,1302.690000,28.423038,735.597821,1835.149833,1579.932610,3251.000000,1926.000000,648.000000,66.000000,1188.950000,59.240000,236.985891,259.622760,65.000000,68.000000,71.000000,7.000000,23.770000,104.620000,25.966047,27.535747,1138.000000,163.000000,5.961219,4186.004667
2008, 金門縣,524.000000,395.000000,512.000000,-,43.000000,59.000000,410.000000,630.880000,75.380000,616.430000,-,870.093080,794.987536,668.312999,136.000000,78.000000,100.000000,26.000000,163.740000,57.350000,120.397070,526.102792,13.000000,10.000000,13.000000,2.000000,15.650000,76.920000,15.651619,40.469446,123.000000,19.000000,2.287544,5727.023724
2008, 連江縣,52.000000,19.000000,25.000000,-,2.000000,5.000000,18.000000,527.890000,36.540000,253.790000,-,306.044376,663.570007,247.015233,15.000000,2.000000,2.000000,1.000000,152.280000,13.330000,20.303538,153.022188,1.000000,1.000000,1.000000,-,10.150000,100.000000,10.151769,-,11.000000,-,-,12884.320593
2009, 總計,386075.000000,311648.000000,261973.000000,452.000000,10762.000000,25229.000000,225530.000000,1672.880000,80.720000,1135.140000,15.735482,556.393524,1318.278343,1378.723388,155151.000000,102224.000000,35585.000000,3882.000000,672.280000,65.890000,154.191788,200.698723,6764.000000,5726.000000,6139.000000,829.000000,29.310000,84.650000,26.600629,42.859155,89253.000000,11159.000000,4.835257,3443.070093
2009, 臺灣地區,385319.000000,311014.000000,261206.000000,451.000000,10727.000000,25131.000000,224897.000000,1676.800000,80.720000,1136.700000,15.760667,556.345329,1319.265577,1381.025591,155048.000000,102162.000000,35533.000000,3872.000000,674.730000,65.890000,154.629947,200.817481,6745.000000,5707.000000,6124.000000,829.000000,29.350000,84.610000,26.649982,42.995272,89116.000000,11148.000000,4.851306,3430.622926
2009, 新北市,74864.000000,62629.000000,52371.000000,82.000000,1953.000000,4958.000000,45378.000000,1942.660000,83.660000,1358.980000,17.665694,611.047667,1498.695669,1656.688252,28258.000000,18752.000000,5639.000000,671.000000,733.270000,66.360000,146.327229,209.940084,1239.000000,1096.000000,1234.000000,181.000000,32.150000,88.460000,32.021245,56.630634,13057.000000,1637.000000,4.247875,2518.063265
2009, 臺北市,52544.000000,39710.000000,32001.000000,36.000000,1174.000000,3384.000000,27407.000000,2009.200000,75.570000,1223.670000,12.046701,591.534109,1807.982048,1419.535853,15583.000000,10899.000000,2748.000000,257.000000,595.870000,69.940000,105.078990,129.492560,594.000000,561.000000,666.000000,78.000000,22.710000,94.440000,25.466742,39.301244,11502.000000,677.000000,2.588736,4805.909967
2009, 桃園市,30348.000000,25756.000000,20774.000000,48.000000,838.000000,1909.000000,17979.000000,1541.500000,84.870000,1055.200000,16.732405,453.670645,1131.463761,1353.401627,12169.000000,9596.000000,3196.000000,336.000000,618.110000,78.860000,162.337827,181.901356,628.000000,528.000000,659.000000,123.000000,31.900000,84.080000,33.473288,66.588889,8088.000000,445.000000,2.260336,2574.572289
2009, 臺中市,35931.000000,29569.000000,19388.000000,28.000000,877.000000,2208.000000,16275.000000,1366.240000,82.290000,737.210000,7.803432,358.472751,950.433678,907.121868,19372.000000,13762.000000,3812.000000,388.000000,736.600000,71.040000,144.947568,158.594558,644.000000,570.000000,507.000000,78.000000,24.490000,88.510000,19.278179,31.882411,9718.000000,1571.000000,5.973574,3244.479055
2009, 臺南市,28265.000000,20685.000000,16856.000000,15.000000,600.000000,1732.000000,14509.000000,1508.110000,73.180000,899.370000,6.956667,394.668035,1102.124708,1075.212640,13288.000000,6695.000000,2152.000000,211.000000,708.990000,50.380000,114.821987,138.791592,531.000000,436.000000,455.000000,52.000000,28.330000,82.110000,24.276954,34.204563,5401.000000,422.000000,2.251621,3228.485350
2009, 高雄市,58824.000000,42039.000000,33863.000000,52.000000,1549.000000,3469.000000,28793.000000,2123.630000,71.470000,1222.500000,16.072574,691.360449,1546.255045,1441.063323,27079.000000,14991.000000,4158.000000,444.000000,977.590000,55.360000,150.109902,198.169167,1544.000000,1064.000000,925.000000,99.000000,55.740000,68.910000,33.393857,44.186368,13935.000000,759.000000,2.740101,3504.571258
2009, 宜蘭縣,6054.000000,4820.000000,4705.000000,5.000000,263.000000,508.000000,3929.000000,1312.480000,79.620000,1020.020000,9.073093,651.966435,1277.328673,1205.046535,2263.000000,1459.000000,825.000000,96.000000,490.610000,64.470000,178.856554,237.980144,77.000000,71.000000,112.000000,11.000000,16.690000,92.210000,24.281132,27.268558,1981.000000,94.000000,2.037881,3905.336104
2009, 新竹縣,8349.000000,6631.000000,5221.000000,13.000000,216.000000,447.000000,4545.000000,1646.490000,79.420000,1029.630000,16.678855,481.358501,1103.744583,1322.131818,3674.000000,2612.000000,934.000000,93.000000,724.540000,71.090000,184.192752,207.251577,149.000000,122.000000,137.000000,20.000000,29.380000,81.880000,27.017566,44.570232,2041.000000,93.000000,1.834039,2937.229516
2009, 苗栗縣,6555.000000,5657.000000,4759.000000,15.000000,233.000000,364.000000,4147.000000,1168.300000,86.300000,848.200000,21.240893,491.094952,746.498226,1051.881313,3389.000000,2810.000000,1395.000000,144.000000,604.020000,82.920000,248.631856,303.509327,68.000000,71.000000,91.000000,17.000000,12.120000,104.410000,16.218996,35.830962,2008.000000,188.000000,3.350738,3578.662574
2009, 彰化縣,15848.000000,15063.000000,14242.000000,32.000000,552.000000,1391.000000,12267.000000,1207.280000,95.050000,1084.940000,18.701748,497.640266,1188.888889,1342.606552,5469.000000,4063.000000,1778.000000,135.000000,416.620000,74.290000,135.445924,121.705500,208.000000,215.000000,221.000000,22.000000,15.850000,103.370000,16.835517,19.833489,4210.000000,904.000000,6.886564,2947.198181
2009, 南投縣,7673.000000,6278.000000,5929.000000,10.000000,194.000000,475.000000,5250.000000,1444.220000,81.820000,1115.970000,15.902549,437.547927,1046.313123,1386.431457,2900.000000,1754.000000,863.000000,67.000000,545.840000,60.480000,162.435287,151.111913,106.000000,112.000000,128.000000,13.000000,19.950000,105.660000,24.092372,29.320222,2341.000000,191.000000,3.595034,4045.720922
2009, 雲林縣,8278.000000,6282.000000,5744.000000,4.000000,156.000000,530.000000,5054.000000,1144.580000,75.890000,794.210000,4.527243,283.951291,942.398137,965.052644,3724.000000,2184.000000,914.000000,45.000000,514.910000,58.650000,126.376715,81.909026,119.000000,112.000000,122.000000,11.000000,16.450000,94.120000,16.868664,20.022206,2190.000000,162.000000,2.239937,3056.962852
2009, 嘉義縣,6453.000000,5265.000000,5720.000000,6.000000,205.000000,396.000000,5113.000000,1177.070000,81.590000,1043.370000,9.524641,508.766923,910.910220,1273.593424,1871.000000,1104.000000,866.000000,70.000000,341.280000,59.010000,157.964772,173.725291,100.000000,97.000000,113.000000,16.000000,18.240000,97.000000,20.612031,39.708638,1798.000000,202.000000,3.684629,3475.719301
2009, 屏東縣,12448.000000,9694.000000,9832.000000,31.000000,440.000000,731.000000,8630.000000,1408.560000,77.880000,1112.550000,30.358078,602.702573,1002.379108,1357.572478,5003.000000,3187.000000,1838.000000,242.000000,566.120000,63.700000,207.979958,331.486415,349.000000,251.000000,295.000000,26.000000,39.490000,71.920000,33.380896,35.614243,3343.000000,248.000000,2.806258,3218.275984
2009, 臺東縣,1704.000000,1537.000000,1587.000000,12.000000,141.000000,160.000000,1274.000000,733.940000,90.200000,683.540000,42.270638,754.434308,865.356013,764.680638,643.000000,523.000000,395.000000,86.000000,276.950000,81.340000,170.131755,460.151422,46.000000,44.000000,39.000000,5.000000,19.810000,95.650000,16.797819,26.752990,1640.000000,90.000000,3.876420,6429.141201
2009, 花蓮縣,6547.000000,5396.000000,5863.000000,28.000000,464.000000,528.000000,4843.000000,1918.820000,82.420000,1718.350000,69.252934,1606.759471,1907.342184,1983.157696,2166.000000,1631.000000,1329.000000,269.000000,634.820000,75.300000,389.509333,931.504952,90.000000,84.000000,98.000000,23.000000,26.380000,93.330000,28.722283,79.645405,1643.000000,187.000000,5.480681,5479.660667
2009, 澎湖縣,810.000000,792.000000,942.000000,4.000000,54.000000,81.000000,803.000000,854.800000,97.780000,994.100000,37.746532,800.949273,1032.307398,1154.175081,116.000000,101.000000,80.000000,18.000000,122.420000,87.070000,84.424698,266.983091,12.000000,14.000000,17.000000,2.000000,12.660000,116.670000,17.940248,29.664788,205.000000,25.000000,2.638272,12014.879853
2009, 基隆市,5159.000000,4634.000000,4129.000000,14.000000,242.000000,345.000000,3528.000000,1327.420000,89.820000,1062.400000,32.310923,732.068851,1068.740126,1260.076505,1805.000000,1434.000000,703.000000,119.000000,464.430000,79.450000,180.882542,359.984270,75.000000,73.000000,90.000000,20.000000,19.300000,97.330000,23.157082,60.501558,1327.000000,192.000000,4.940178,4739.294995
