"年度","縣市","歲入","歲出","經常收入","經常支出","經常收支賸餘","歲入來源別-稅課收入","歲入來源別-規費收入","歲入來源別-罰款及賠償收入","歲入來源別-補助及協助收入","歲入來源別-財產收入","歲入來源別-營業盈餘及事業收入","歲入來源別-工程受益費收入","歲入來源別-信託管理收入","歲入來源別-捐獻及贈與收入","歲入來源別-其他收入","歲入來源別結構比-稅課收入","歲入來源別結構比-規費及罰款收入","歲入來源別結構比-補助及協助收入","歲入來源別結構比-財產收入","歲入來源別結構比-營業盈餘及事業收入","歲入來源別結構比-其他收入","歲出政事別-一般政務支出","歲出政事別-經濟發展支出","歲出政事別-教育科學文化支出","歲出政事別-社會福利支出","歲出政事別-社區發展及環保支出","歲出政事別-退休撫卹支出","歲出政事別-警政支出","歲出政事別-債務支出","歲出政事別-協助及補助支出","歲出政事別-其他支出","歲出政事別結構比-一般政務支出","歲出政事別結構比-經濟發展支出","歲出政事別結構比-教育科學文化支出","歲出政事別結構比-社會福利支出","歲出政事別結構比-社區發展及環保支出","歲出政事別結構比-退休撫卹支出","歲出政事別結構比-警政支出","歲出政事別結構比-債務支出","歲出政事別結構比-協助及補助支出","歲出政事別結構比-其他支出","稅課收入-統籌分配稅收入","自籌財源","自籌財源比率","歲出財源-融資性收入","融資需求-歲入歲出差短","融資需求-債務之償還","補助及協助收入依存度","融資性收入依存度"
2000, 臺北市,222015.857000,246651.478000,213035.749000,174832.167000,38203.581000,161288.938000,16252.754000,7549.833000,-,11718.538000,12098.779000,-,1925.086000,-,11181.926000,72.650000,10.720000,-,5.280000,5.450000,5.900000,31411.301000,46357.080000,73161.882000,42586.261000,20164.012000,4098.421000,19448.839000,8003.596000,-,1420.082000,12.730000,18.790000,29.660000,17.270000,8.180000,1.660000,7.890000,3.240000,-,0.580000,72277.023000,222015.857000,100.000000,37966.620000,24635.620000,13330.999000,-,15.392821
2000, 桃園市,38471.512000,45700.288000,37026.328000,37600.039000,-573.710000,26103.910000,1471.068000,1791.661000,6294.174000,1890.883000,-,-,-,201.293000,718.521000,67.850000,8.480000,16.360000,4.920000,-,2.390000,5524.070000,4129.123000,21828.016000,4647.652000,1065.177000,3577.178000,4889.663000,39.405000,-,-,12.090000,9.030000,47.760000,10.170000,2.330000,7.830000,10.700000,0.090000,-,-,4208.383000,32177.338000,83.640000,6003.606000,7228.775000,495.000000,13.772723,13.136911
2000, 臺中市,59479.117000,73263.957000,59033.859000,59008.932000,24.927000,35666.314000,3246.695000,1504.228000,16107.905000,772.930000,162.286000,-,-,221.286000,1797.469000,59.970000,7.990000,27.080000,1.300000,0.270000,3.390000,9883.862000,10638.919000,31605.630000,5220.576000,2843.396000,3822.296000,6891.108000,764.629000,338.484000,1255.051000,13.490000,14.520000,43.140000,7.130000,3.880000,5.220000,9.410000,1.040000,0.460000,1.710000,7893.112000,43371.211000,72.920000,9440.011000,13784.840000,2959.756000,21.986125,12.884932
2000, 臺南市,46896.959000,60685.006000,46355.678000,46948.490000,-592.812000,27677.361000,1388.075000,944.906000,14772.684000,879.929000,173.856000,-,-,194.655000,865.490000,59.020000,4.970000,31.500000,1.880000,0.370000,2.260000,7047.485000,6813.981000,24140.920000,5652.545000,2445.587000,4979.850000,7269.138000,1387.787000,946.001000,1.706000,11.610000,11.230000,39.780000,9.310000,4.030000,8.210000,11.980000,2.290000,1.560000,0.000000,6705.087000,32124.275000,68.500000,6788.559000,13788.046000,2701.279000,24.343219,11.186551
2000, 高雄市,103086.920000,122783.163000,101624.966000,98445.675000,3179.291000,68008.442000,2976.899000,3058.522000,14359.956000,2434.105000,401.522000,-,195.364000,171.174000,11480.933000,65.970000,5.860000,13.930000,2.360000,0.390000,11.490000,10631.740000,17063.847000,40317.223000,13192.425000,11269.540000,10128.569000,10997.262000,6970.157000,647.850000,1564.547000,8.660000,13.900000,32.830000,10.740000,9.180000,8.250000,8.960000,5.680000,0.530000,1.270000,31959.503000,88726.964000,86.070000,19551.283000,19696.242000,7385.020000,11.695379,15.923423
2000, 宜蘭縣,12652.273000,16992.042000,12617.328000,13516.194000,-898.865000,7539.089000,351.884000,316.085000,4053.961000,80.512000,33.497000,-,-,11.031000,266.209000,59.590000,5.280000,32.040000,0.640000,0.260000,2.190000,1899.747000,2858.751000,6975.868000,1183.461000,223.344000,1520.039000,1949.114000,173.801000,37.219000,170.694000,11.180000,16.820000,41.050000,6.970000,1.310000,8.950000,11.470000,1.020000,0.220000,1.010000,4532.994000,8598.312000,67.960000,1473.351000,4339.769000,736.974000,23.857998,8.670830
2000, 新竹縣,12738.032000,16837.735000,12387.048000,11700.475000,686.573000,7665.470000,311.558000,395.118000,3678.701000,493.219000,35.603000,-,5.516000,-,152.845000,60.180000,5.550000,28.880000,3.870000,0.280000,1.240000,1887.325000,2369.940000,7079.567000,3221.535000,164.947000,215.512000,1612.191000,123.608000,161.606000,1.500000,11.210000,14.080000,42.050000,19.130000,0.980000,1.280000,9.570000,0.730000,0.960000,0.010000,2855.185000,9059.331000,71.120000,1014.070000,4099.702000,331.483000,21.847956,6.022603
2000, 苗栗縣,17676.549000,21627.060000,17574.047000,15418.798000,2155.248000,9509.283000,300.532000,586.925000,6932.006000,165.946000,-,0.261000,-,14.994000,166.599000,53.800000,5.020000,39.220000,0.940000,-,1.020000,2122.895000,4289.339000,9234.342000,2383.867000,435.204000,437.555000,1973.769000,392.572000,278.618000,78.894000,9.820000,19.830000,42.700000,11.020000,2.010000,2.020000,9.130000,1.820000,1.290000,0.360000,5152.862000,10744.543000,60.780000,2235.000000,3950.510000,626.100000,32.052466,10.334276
2000, 彰化縣,27998.502000,32951.059000,27927.318000,27847.252000,80.066000,17394.325000,628.608000,378.196000,8955.674000,267.618000,48.918000,-,-,-,325.160000,62.130000,3.590000,31.990000,0.960000,0.170000,1.160000,3277.965000,4485.319000,14591.032000,1926.853000,367.982000,3239.780000,4647.797000,37.439000,66.995000,309.893000,9.950000,13.610000,44.280000,5.850000,1.120000,9.830000,14.110000,0.110000,0.200000,0.940000,8822.540000,19042.827000,68.010000,1376.723000,4952.557000,611.773000,27.178714,4.178084
2000, 南投縣,24618.965000,28325.227000,24612.646000,17151.691000,7460.954000,9295.293000,317.403000,265.944000,14480.857000,137.999000,6.491000,-,1.268000,0.046000,113.662000,37.760000,2.370000,58.820000,0.560000,0.020000,0.470000,2486.137000,10815.799000,7471.033000,1747.834000,690.561000,2876.789000,2100.659000,135.684000,-,0.729000,8.780000,38.180000,26.370000,6.170000,2.440000,10.160000,7.420000,0.480000,-,0.000000,6077.222000,10138.108000,41.180000,1400.000000,3706.262000,360.331000,51.123534,4.942591
2000, 雲林縣,20132.551000,24825.111000,20128.116000,19749.573000,378.543000,12260.906000,367.623000,364.547000,6920.296000,120.945000,5.984000,-,-,-,92.247000,60.900000,3.640000,34.370000,0.600000,0.030000,0.460000,2053.156000,5331.474000,8952.411000,2661.400000,135.308000,1989.480000,2692.984000,258.904000,463.973000,286.017000,8.270000,21.480000,36.060000,10.720000,0.550000,8.010000,10.850000,1.040000,1.870000,1.150000,8129.169000,13212.254000,65.630000,510.000000,4692.559000,438.148000,27.876194,2.054371
2000, 嘉義縣,20639.141000,21579.461000,20632.364000,16694.802000,3937.562000,10608.145000,268.992000,268.698000,6458.520000,75.108000,2.421000,-,0.802000,15.038000,2941.411000,51.400000,2.610000,31.290000,0.360000,0.010000,14.330000,2125.179000,3444.337000,9764.770000,1711.112000,433.293000,541.944000,2119.959000,422.258000,939.293000,77.311000,9.850000,15.960000,45.250000,7.930000,2.010000,2.510000,9.820000,1.960000,4.350000,0.360000,7858.408000,14180.620000,68.710000,426.347000,940.319000,2492.075000,29.929014,1.975707
2000, 屏東縣,21973.751000,27249.721000,21969.572000,23162.332000,-1192.760000,14784.497000,485.116000,458.342000,5952.860000,41.051000,95.315000,-,-,-,156.568000,67.280000,4.300000,27.090000,0.190000,0.430000,0.710000,3622.250000,3433.009000,11482.235000,2001.627000,241.722000,2488.937000,3428.988000,435.468000,-,115.482000,13.290000,12.600000,42.140000,7.350000,0.890000,9.130000,12.580000,1.600000,-,0.420000,10111.826000,16020.890000,72.910000,4919.947000,5275.970000,719.854000,21.845581,18.055036
2000, 臺東縣,10622.784000,12526.614000,10600.894000,10185.367000,415.527000,6205.370000,137.457000,153.443000,3711.583000,114.332000,7.500000,-,-,12.000000,281.096000,58.420000,2.730000,34.940000,1.080000,0.070000,2.760000,1487.987000,1815.112000,3735.158000,962.963000,167.350000,1336.887000,2062.218000,47.278000,347.007000,564.650000,11.880000,14.490000,29.820000,7.690000,1.330000,10.670000,16.460000,0.380000,2.770000,4.510000,5087.388000,6911.200000,65.060000,730.033000,1903.829000,148.682000,29.629579,5.827856
2000, 花蓮縣,11471.264000,14767.922000,11359.334000,12324.407000,-965.072000,8973.747000,342.959000,370.905000,1455.439000,220.434000,1.503000,-,-,-,106.274000,78.230000,6.220000,12.690000,1.920000,0.010000,0.930000,2005.944000,1625.910000,5592.915000,1050.307000,158.162000,1715.162000,2090.293000,33.650000,351.573000,144.002000,13.580000,11.010000,37.870000,7.110000,1.070000,11.610000,14.160000,0.230000,2.380000,0.980000,6687.737000,10015.825000,87.310000,1804.602000,3296.658000,260.103000,9.855408,12.219742
2000, 澎湖縣,7649.034000,8206.911000,7426.365000,6345.712000,1080.652000,3165.310000,41.079000,43.969000,3924.511000,320.971000,26.835000,-,-,0.050000,126.306000,41.380000,1.110000,51.310000,4.200000,0.350000,1.650000,916.873000,1834.900000,1922.169000,973.842000,106.901000,466.345000,1810.962000,4.660000,154.412000,15.843000,11.170000,22.360000,23.420000,11.870000,1.300000,5.680000,22.070000,0.060000,1.880000,0.190000,2850.169000,3724.523000,48.690000,609.982000,557.877000,52.105000,47.819588,7.432541
2000, 基隆市,15844.280000,18267.247000,15838.887000,13989.474000,1849.413000,6852.409000,3215.818000,373.303000,4218.374000,415.294000,39.600000,-,-,1.112000,728.367000,43.250000,22.650000,26.620000,2.620000,0.250000,4.610000,2745.813000,2480.283000,6635.915000,2369.911000,989.502000,648.950000,2383.034000,12.696000,-,1.140000,15.040000,13.580000,36.330000,12.970000,5.410000,3.540000,13.050000,0.070000,-,0.010000,2067.493000,11625.905000,73.380000,2664.480000,2422.967000,241.513000,23.092555,14.586106
2000, 新竹市,12787.057000,15090.540000,12778.343000,10580.531000,2197.812000,8046.505000,653.513000,372.347000,2788.178000,319.868000,6.536000,6.000000,-,11.150000,582.956000,62.930000,8.020000,21.800000,2.500000,0.050000,4.700000,2698.271000,2369.420000,4872.199000,1448.247000,851.297000,1575.042000,1244.551000,29.896000,-,1.613000,17.880000,15.700000,32.290000,9.590000,5.640000,10.440000,8.250000,0.200000,-,0.010000,662.281000,9998.879000,78.200000,2600.417000,2303.482000,296.934000,18.476330,17.232100
2000, 嘉義市,8785.363000,10491.457000,8779.963000,8509.207000,270.755000,5046.836000,394.758000,160.589000,2931.970000,88.188000,16.730000,-,-,49.791000,96.496000,57.450000,6.320000,33.370000,1.000000,0.190000,1.670000,1637.695000,1308.522000,3331.050000,611.564000,945.556000,1368.220000,1113.477000,146.019000,-,29.351000,15.610000,12.470000,31.750000,5.830000,9.010000,13.040000,10.620000,1.390000,-,0.280000,1057.096000,5853.392000,66.630000,728.320000,1706.094000,1003.306000,27.946261,6.942029
2000, 金門縣,10979.798000,6741.041000,9736.997000,5444.723000,4292.274000,1641.619000,169.327000,51.979000,2468.786000,1459.629000,4741.825000,-,-,-,446.630000,14.950000,2.010000,22.490000,13.290000,43.190000,4.070000,910.979000,1583.909000,1875.584000,1334.057000,226.303000,234.277000,25.908000,34.070000,462.575000,53.374000,13.510000,23.500000,27.820000,19.790000,3.360000,3.480000,0.380000,0.510000,6.860000,0.790000,1432.221000,8511.011000,77.510000,-,-4238.756000,187.500000,36.623216,-
2000, 連江縣,1989.208000,1813.949000,1979.147000,1245.449000,733.698000,389.401000,13.130000,13.090000,1486.101000,35.792000,38.571000,-,-,-,13.120000,19.580000,1.320000,74.700000,1.800000,1.940000,0.660000,356.895000,541.910000,481.219000,189.598000,63.438000,-,29.545000,-,119.114000,32.226000,19.670000,29.870000,26.530000,10.450000,3.500000,-,1.630000,-,6.570000,1.780000,374.771000,503.107000,25.300000,-,-175.259000,-,81.926283,-
2001, 總計,594618.153000,705286.577000,579412.672000,543487.227000,35925.445000,295442.695000,21907.680000,18200.437000,206237.308000,21992.561000,9894.890000,2.649000,1229.085000,2651.266000,17059.577000,49.690000,6.750000,34.680000,3.700000,1.660000,3.520000,66079.581000,110940.910000,241902.179000,106544.310000,33686.079000,50398.353000,68295.945000,19731.844000,1543.355000,6164.017000,9.370000,15.730000,34.300000,15.110000,4.780000,7.140000,9.680000,2.800000,0.220000,0.870000,123251.357000,265129.487000,44.590000,64778.982000,110668.423000,30676.234000,29.241632,9.184775
2001, 臺灣地區,584127.149000,695972.967000,569430.506000,538256.945000,31173.560000,294531.717000,21789.745000,18134.541000,201509.633000,21222.665000,6471.850000,2.649000,1229.085000,2651.266000,16583.993000,50.420000,6.840000,34.500000,3.630000,1.110000,3.500000,65120.354000,107525.431000,239759.069000,105173.885000,33327.533000,50146.913000,67820.770000,19720.156000,1265.053000,6113.797000,9.360000,15.450000,34.450000,15.110000,4.790000,7.210000,9.740000,2.830000,0.180000,0.880000,122442.849000,260174.666000,44.540000,64694.790000,111845.818000,30463.734000,28.953658,9.295589
2001, 新北市,56844.729000,67358.972000,53028.384000,53877.379000,-848.995000,23948.078000,1298.941000,3431.048000,21661.211000,4132.607000,562.217000,-,0.720000,0.003000,1809.902000,42.130000,8.320000,38.110000,7.270000,0.990000,3.180000,8008.246000,6084.885000,28791.194000,4965.599000,4759.143000,5588.885000,7848.080000,1311.345000,-,1.592000,11.890000,9.030000,42.740000,7.370000,7.070000,8.300000,11.650000,1.950000,-,0.000000,2181.300000,33002.218000,58.050000,-,10514.242000,697.867000,32.157871,-
2001, 臺北市,126620.935000,149746.223000,122619.198000,112538.413000,10080.784000,93677.033000,9251.646000,4984.843000,1501.588000,7936.544000,4583.206000,-,1057.891000,-,3628.180000,73.980000,11.250000,1.190000,6.270000,3.620000,3.690000,9530.325000,29887.948000,44823.462000,22574.251000,10217.824000,10372.293000,13588.297000,7059.225000,-,1692.595000,6.370000,19.960000,29.930000,15.080000,6.820000,6.930000,9.070000,4.710000,-,1.130000,44960.323000,80159.022000,63.300000,23671.614000,23125.288000,9650.000000,1.002755,15.807820
2001, 桃園市,21720.788000,32548.706000,21720.259000,27382.119000,-5661.859000,13455.987000,817.662000,1472.139000,5358.064000,179.845000,-,-,-,62.767000,374.320000,61.950000,10.540000,24.670000,0.830000,-,2.010000,3702.711000,2706.070000,14711.971000,4089.743000,620.867000,2570.199000,3906.081000,238.414000,-,2.645000,11.380000,8.310000,45.200000,12.560000,1.910000,7.900000,12.000000,0.730000,-,0.010000,2021.906000,14340.816000,66.020000,4820.243000,10827.918000,475.000000,16.461681,14.809323
2001, 臺中市,66171.973000,73174.237000,65863.688000,59186.302000,6677.386000,24385.222000,2150.047000,1484.090000,33777.026000,944.306000,144.396000,-,-,2127.141000,1159.742000,36.850000,5.490000,51.040000,1.430000,0.220000,4.970000,6755.077000,9434.509000,25959.005000,17482.996000,2713.899000,2977.445000,5621.491000,1065.295000,-,1164.515000,9.230000,12.890000,35.480000,23.890000,3.710000,4.070000,7.680000,1.460000,-,1.590000,5385.603000,27009.343000,40.820000,6133.673000,7002.263000,3251.634000,46.159724,8.382285
2001, 臺南市,38495.308000,45571.833000,35458.633000,34866.794000,591.838000,17976.644000,975.813000,757.119000,14592.593000,3221.060000,117.841000,-,-,10.592000,843.642000,46.700000,4.500000,37.910000,8.370000,0.300000,2.220000,5066.984000,6159.134000,16923.141000,4270.935000,2060.546000,4155.114000,5363.475000,1495.673000,75.162000,1.665000,11.120000,13.520000,37.140000,9.370000,4.520000,9.120000,11.770000,3.280000,0.160000,0.000000,5446.643000,18456.071000,47.940000,-,7076.524000,2094.867000,32.021080,-
2001, 高雄市,73104.266000,87434.476000,71971.680000,70317.837000,1653.843000,43694.768000,2166.018000,2135.314000,16361.456000,1575.699000,609.471000,-,166.709000,289.910000,6104.918000,59.770000,5.880000,22.380000,2.160000,0.830000,8.980000,6891.268000,11673.411000,29173.126000,8986.845000,8103.309000,7564.180000,8070.527000,5413.039000,50.507000,1508.259000,7.880000,13.350000,33.370000,10.280000,9.270000,8.650000,9.230000,6.190000,0.060000,1.720000,19833.565000,36909.244000,50.490000,11181.096000,14330.209000,7398.514000,18.712820,12.787972
2001, 宜蘭縣,10627.793000,14041.406000,10620.251000,10853.966000,-233.715000,4728.021000,226.922000,238.351000,5080.159000,25.258000,69.641000,-,-,-,259.438000,44.490000,4.370000,47.800000,0.240000,0.660000,2.440000,1568.179000,2203.645000,5362.792000,1293.207000,369.141000,1236.395000,1487.721000,360.562000,45.790000,113.969000,11.170000,15.690000,38.190000,9.210000,2.630000,8.810000,10.590000,2.570000,0.330000,0.810000,2747.956000,2799.677000,26.340000,910.689000,3413.613000,680.442000,36.179846,6.485739
2001, 新竹縣,9479.274000,14083.794000,9418.026000,9030.286000,387.739000,4343.561000,199.229000,267.436000,4349.013000,141.049000,93.798000,-,-,-,85.185000,45.820000,4.920000,45.880000,1.490000,0.990000,0.900000,1374.916000,2128.953000,5996.005000,2632.511000,103.283000,325.900000,1111.186000,257.356000,152.242000,1.436000,9.760000,15.120000,42.580000,18.690000,0.730000,2.310000,7.890000,1.830000,1.080000,0.010000,1775.290000,3354.970000,35.390000,2301.907000,4604.519000,592.096000,30.879556,16.344367
2001, 苗栗縣,13867.226000,17474.700000,13763.874000,11152.745000,2611.129000,5721.153000,180.663000,311.989000,7418.998000,140.219000,-,0.381000,-,1.000000,92.819000,41.260000,3.550000,53.500000,1.010000,-,0.680000,1496.658000,4429.664000,5819.049000,1612.947000,362.638000,1730.136000,1494.682000,385.391000,-,143.529000,8.560000,25.350000,33.300000,9.230000,2.080000,9.900000,8.550000,2.210000,-,0.820000,3165.909000,3282.318000,23.670000,2000.000000,3607.474000,722.202000,42.455653,11.445118
2001, 彰化縣,26195.981000,30624.486000,26195.981000,22688.030000,3507.950000,10989.321000,337.677000,652.038000,13766.163000,80.843000,95.141000,-,-,27.713000,247.082000,41.950000,3.780000,52.550000,0.310000,0.360000,1.050000,2956.579000,6602.624000,11322.733000,2844.817000,364.397000,2341.970000,3119.076000,115.551000,688.540000,268.192000,9.650000,21.560000,36.970000,9.290000,1.190000,7.650000,10.180000,0.380000,2.250000,0.880000,5359.426000,7070.391000,26.990000,3826.400000,4428.505000,601.493000,44.951491,12.494577
2001, 南投縣,35946.228000,39142.405000,35946.038000,31231.217000,4714.821000,5716.705000,188.295000,295.641000,29535.934000,104.255000,5.600000,-,1.178000,30.000000,68.617000,15.900000,1.350000,82.170000,0.290000,0.010000,0.280000,3535.648000,6871.074000,6418.044000,18541.815000,306.591000,1431.781000,1876.164000,161.242000,-,0.041000,9.030000,17.550000,16.400000,47.370000,0.780000,3.660000,4.790000,0.410000,-,0.010000,3532.701000,2877.592000,8.000000,1288.720000,3196.176000,618.939000,75.457637,3.292388
