"年度","縣市","道路交通事故肇事總件數(A1+A2類)","每萬輛機動車肇事數","道路交通事故死傷人數(A1+A2類)","每十萬人道路交通事故死傷人數","每件交通事故死傷人數","每日交通事故發生件數","事故傷害死亡人數","事故傷害死亡率","火災發生次數","火災死亡人數","火災受傷人數","每萬戶火災發生次數","每萬人火災發生次數","每日火災發生次數","每次火災死傷人數","每百萬人火災死亡人數","每百萬人火災受傷人數","火災財物損失","平均每件火災財物損失","消防人員數","義消人員數","消防車輛數","消防栓總數","每十萬人消防人數","每十萬人義消人數","每萬人消防車輛數","每千戶消防栓數"
2013, 臺南市,20676.000000,103.530000,28389.000000,1508.110000,1.370000,56.646575,609.000000,32.400000,117.000000,11.000000,25.000000,1.770000,0.620000,0.320548,0.307692,5.843522,13.280731,26394.000000,225.589744,926.000000,3684.000000,192.000000,12752.000000,49.171414,195.623638,1.020000,19.229986
2013, 高雄市,46729.000000,154.520000,63657.000000,2290.420000,1.360000,128.024658,813.000000,29.300000,88.000000,11.000000,30.000000,0.840000,0.320000,0.241096,0.465909,3.957877,10.794209,5624.000000,63.909091,1487.000000,3603.000000,256.000000,16464.000000,53.491575,129.610051,0.920000,15.584696
2013, 宜蘭縣,5695.000000,131.080000,7715.000000,1682.570000,1.350000,15.602740,173.000000,37.700000,49.000000,5.000000,-,3.060000,1.070000,0.134247,0.102041,10.904519,-,6152.000000,125.551020,216.000000,881.000000,55.000000,5143.000000,47.114663,192.166751,1.200000,31.967330
2013, 新竹縣,6991.000000,144.960000,9067.000000,1719.710000,1.300000,19.153425,188.000000,35.700000,52.000000,2.000000,6.000000,3.010000,0.990000,0.142466,0.153846,3.793342,11.380027,18714.000000,359.884615,337.000000,733.000000,65.000000,3821.000000,63.526653,138.175183,1.230000,21.854767
2013, 苗栗縣,4946.000000,89.020000,6539.000000,1157.830000,1.320000,13.550685,244.000000,43.200000,29.000000,-,1.000000,1.610000,0.510000,0.079452,0.034483,-,1.770648,13607.000000,469.206897,354.000000,642.000000,70.000000,4024.000000,62.593492,113.517012,1.240000,22.242367
2013, 彰化縣,14328.000000,106.320000,19324.000000,1488.820000,1.350000,39.254795,460.000000,35.400000,107.000000,5.000000,28.000000,2.860000,0.820000,0.293151,0.308411,3.852257,21.572638,80358.000000,751.009346,494.000000,3009.000000,121.000000,6814.000000,38.116902,232.173597,0.930000,18.125233
2013, 南投縣,5437.000000,100.170000,7124.000000,1373.410000,1.310000,14.895890,235.000000,45.300000,132.000000,4.000000,2.000000,7.550000,2.540000,0.361644,0.045455,7.711453,3.855726,63491.000000,480.992424,366.000000,1153.000000,92.000000,2745.000000,70.762651,222.921685,1.780000,15.645305
2013, 雲林縣,7492.000000,104.080000,9790.000000,1380.060000,1.310000,20.526027,319.000000,45.000000,97.000000,3.000000,25.000000,4.110000,1.370000,0.265753,0.288660,4.228977,35.241471,30137.000000,310.690722,374.000000,1087.000000,73.000000,6358.000000,52.840382,153.576192,1.030000,26.868724
2013, 嘉義縣,5358.000000,98.720000,7301.000000,1373.720000,1.360000,14.679452,220.000000,41.400000,27.000000,3.000000,3.000000,1.500000,0.510000,0.073973,0.222222,5.644658,5.644658,9068.000000,335.851852,378.000000,1935.000000,62.000000,3374.000000,71.424657,365.626222,1.170000,18.676793
2013, 屏東縣,10587.000000,112.360000,14817.000000,1732.250000,1.400000,29.005479,402.000000,47.000000,50.000000,1.000000,7.000000,1.780000,0.580000,0.136986,0.160000,1.169094,8.183655,10645.000000,212.900000,548.000000,1991.000000,111.000000,4820.000000,64.297665,233.607029,1.300000,17.080872
2013, 臺東縣,2449.000000,102.130000,3445.000000,1527.470000,1.410000,6.709589,147.000000,65.200000,49.000000,3.000000,5.000000,6.010000,2.170000,0.134247,0.163265,13.301616,22.169361,2188.000000,44.653061,285.000000,683.000000,51.000000,2072.000000,126.767517,303.797243,2.270000,25.334409
2013, 花蓮縣,4370.000000,125.440000,5893.000000,1761.500000,1.350000,11.972603,161.000000,48.100000,24.000000,1.000000,-,1.950000,0.720000,0.065753,0.041667,2.989148,-,4265.000000,177.708333,223.000000,1354.000000,58.000000,3514.000000,66.787063,405.514275,1.740000,28.467272
2013, 澎湖縣,802.000000,81.290000,1145.000000,1149.350000,1.430000,2.197260,29.000000,29.100000,19.000000,-,1.000000,5.180000,1.910000,0.052055,0.052632,-,10.037994,4367.000000,229.842105,160.000000,453.000000,29.000000,852.000000,159.362550,451.195219,2.890000,22.933434
2013, 基隆市,2878.000000,101.620000,3942.000000,1048.310000,1.370000,7.884932,111.000000,29.500000,35.000000,4.000000,1.000000,2.350000,0.930000,0.095890,0.142857,10.637350,2.659338,2456.000000,70.171429,233.000000,1027.000000,36.000000,1607.000000,62.147586,273.929488,0.960000,10.736381
2013, 新竹市,5486.000000,134.680000,7511.000000,1759.940000,1.370000,15.030137,85.000000,19.900000,37.000000,-,-,2.460000,0.870000,0.101370,-,-,-,3377.000000,91.270270,224.000000,758.000000,38.000000,1466.000000,52.277453,176.903168,0.890000,9.634405
2013, 嘉義市,3153.000000,111.010000,4285.000000,1580.910000,1.360000,8.638356,69.000000,25.500000,33.000000,2.000000,3.000000,3.390000,1.220000,0.090411,0.151515,7.378821,11.068232,1601.000000,48.515152,206.000000,518.000000,36.000000,1641.000000,76.050681,191.234236,1.330000,16.806120
2013, 金門縣,510.000000,67.620000,683.000000,584.200000,1.340000,1.397260,29.000000,24.800000,14.000000,-,2.000000,3.890000,1.200000,0.038356,0.142857,-,17.106884,1961.000000,140.071429,73.000000,261.000000,28.000000,249.000000,60.474017,216.215321,2.320000,6.811095
2013, 連江縣,-,-,-,-,-,-,3.000000,25.600000,2.000000,-,1.000000,8.440000,1.700000,0.005479,0.500000,-,85.197018,600.000000,300.000000,31.000000,191.000000,12.000000,143.000000,254.829429,1570.078093,9.860000,59.017747
2014, 總計,307842.000000,143.670000,415048.000000,1773.430000,1.350000,843.402740,7123.000000,30.400000,1417.000000,124.000000,244.000000,1.700000,0.610000,3.882192,0.259704,5.298322,10.425731,436135.000000,307.787579,13512.000000,35446.000000,2374.000000,149283.000000,57.660418,151.260449,1.010000,17.808465
2014, 臺灣地區,307161.000000,143.950000,414157.000000,1780.010000,1.350000,841.536986,7093.000000,30.307258,1395.000000,124.000000,244.000000,1.660000,0.590000,3.821918,0.263799,5.329418,10.486919,433044.000000,310.425806,13393.000000,35002.000000,2329.000000,148886.000000,57.496667,150.264941,0.980000,17.846387
2014, 新北市,32402.000000,101.070000,43518.000000,1098.700000,1.340000,88.772603,764.000000,19.300000,90.000000,16.000000,7.000000,0.610000,0.230000,0.246575,0.255556,4.039513,1.767287,39650.000000,440.555556,2127.000000,5101.000000,276.000000,16304.000000,53.619803,128.591733,0.700000,10.890985
2014, 臺北市,20529.000000,114.970000,27421.000000,1017.700000,1.340000,56.243836,458.000000,17.000000,101.000000,10.000000,18.000000,0.980000,0.370000,0.276712,0.277228,3.711380,6.680484,9361.000000,92.683168,1570.000000,1493.000000,260.000000,19408.000000,58.098334,55.248925,0.960000,18.708273
2014, 桃園市,29554.000000,163.300000,38824.000000,1892.770000,1.310000,80.969863,572.000000,27.900000,103.000000,5.000000,21.000000,1.420000,0.500000,0.282192,0.252427,2.437627,10.238032,21703.000000,210.708738,1071.000000,1761.000000,161.000000,15447.000000,52.032523,85.554878,0.780000,21.073555
2014, 臺中市,56912.000000,213.470000,76322.000000,2815.530000,1.340000,155.923288,766.000000,28.300000,80.000000,14.000000,28.000000,0.880000,0.300000,0.219178,0.525000,5.164626,10.329252,39195.000000,489.937500,1294.000000,2245.000000,217.000000,16545.000000,47.576415,82.541772,0.800000,18.135382
2014, 臺南市,23146.000000,119.620000,31687.000000,1682.130000,1.370000,63.413699,584.000000,31.000000,105.000000,11.000000,20.000000,1.580000,0.560000,0.287671,0.295238,5.839428,10.617143,15014.000000,142.990476,935.000000,3660.000000,194.000000,12720.000000,49.620970,194.238236,1.030000,19.041546
2014, 高雄市,52505.000000,180.820000,72102.000000,2594.120000,1.370000,143.849315,918.000000,33.000000,63.000000,4.000000,10.000000,0.590000,0.230000,0.172603,0.222222,1.439142,3.597854,2686.000000,42.634921,1456.000000,3543.000000,269.000000,18685.000000,52.393098,127.492271,0.970000,17.550088
2014, 宜蘭縣,5859.000000,137.420000,7927.000000,1728.460000,1.350000,16.052055,201.000000,43.800000,50.000000,4.000000,5.000000,3.090000,1.090000,0.136986,0.180000,8.721884,10.902355,9875.000000,197.500000,221.000000,920.000000,53.000000,5260.000000,48.171552,200.533157,1.160000,32.295299
2014, 新竹縣,7029.000000,146.090000,9113.000000,1706.370000,1.300000,19.257534,197.000000,36.900000,50.000000,1.000000,5.000000,2.820000,0.940000,0.136986,0.120000,1.872456,9.362279,10470.000000,209.400000,336.000000,710.000000,65.000000,3891.000000,62.496512,132.061083,1.210000,21.719593
2014, 苗栗縣,5205.000000,95.830000,6777.000000,1196.620000,1.300000,14.260274,264.000000,46.600000,55.000000,8.000000,15.000000,3.020000,0.970000,0.150685,0.418182,14.125715,26.485716,85815.000000,1560.272727,368.000000,634.000000,76.000000,4397.000000,64.887892,111.790553,1.340000,24.011053
2014, 彰化縣,18408.000000,140.810000,24792.000000,1916.300000,1.350000,50.432877,489.000000,37.800000,98.000000,11.000000,28.000000,2.600000,0.760000,0.268493,0.397959,8.502458,21.642621,21559.000000,219.989796,541.000000,3264.000000,118.000000,6907.000000,41.890119,252.734472,0.910000,18.242517
2014, 南投縣,5746.000000,109.310000,7583.000000,1470.230000,1.320000,15.742466,237.000000,46.000000,96.000000,7.000000,6.000000,5.460000,1.860000,0.263014,0.135417,13.571980,11.633126,35028.000000,364.875000,359.000000,1136.000000,95.000000,2819.000000,69.801581,220.876311,1.850000,16.004315
2014, 雲林縣,8173.000000,117.160000,10763.000000,1523.270000,1.320000,22.391781,317.000000,44.900000,137.000000,3.000000,25.000000,5.780000,1.940000,0.375342,0.204380,4.245840,35.381998,38607.000000,281.802920,373.000000,1096.000000,69.000000,6419.000000,52.881098,155.382530,0.980000,27.001674
2014, 嘉義縣,5636.000000,107.280000,7507.000000,1424.460000,1.330000,15.441096,253.000000,48.000000,38.000000,9.000000,8.000000,2.100000,0.720000,0.104110,0.447368,17.077604,15.180093,11637.000000,306.236842,374.000000,1922.000000,63.000000,3400.000000,71.267552,366.246620,1.200000,18.753447
2014, 屏東縣,12206.000000,134.810000,17142.000000,2016.470000,1.400000,33.441096,394.000000,46.300000,67.000000,6.000000,9.000000,2.370000,0.790000,0.183562,0.223881,7.057981,10.586971,8070.000000,120.447761,531.000000,1938.000000,112.000000,4810.000000,62.624054,228.560107,1.320000,16.986803
2014, 臺東縣,2842.000000,122.430000,3867.000000,1721.380000,1.360000,7.786301,143.000000,63.700000,49.000000,1.000000,5.000000,5.980000,2.180000,0.134247,0.122449,4.451458,22.257290,3811.000000,77.775510,283.000000,668.000000,52.000000,2072.000000,126.074754,297.589878,2.320000,25.245510
2014, 花蓮縣,4851.000000,145.190000,6538.000000,1959.570000,1.350000,13.290411,190.000000,56.900000,25.000000,5.000000,1.000000,2.020000,0.750000,0.068493,0.240000,14.986011,2.997202,14343.000000,573.720000,241.000000,1451.000000,60.000000,3535.000000,72.287277,435.223401,1.800000,28.452307
2014, 澎湖縣,863.000000,87.090000,1267.000000,1253.480000,1.470000,2.364384,66.000000,65.300000,14.000000,1.000000,5.000000,3.730000,1.390000,0.038356,0.428571,9.893252,49.466259,614.000000,43.857143,156.000000,461.000000,30.000000,853.000000,153.304900,453.035634,2.950000,22.496506
2014, 基隆市,3042.000000,109.640000,4161.000000,1112.580000,1.370000,8.334247,105.000000,28.100000,46.000000,1.000000,13.000000,3.060000,1.230000,0.126027,0.304348,2.673829,34.759777,2024.000000,44.000000,227.000000,1035.000000,37.000000,1611.000000,60.845348,277.422623,0.990000,10.704888
2014, 新竹市,6308.000000,156.560000,8533.000000,1983.330000,1.350000,17.282192,101.000000,23.500000,45.000000,4.000000,7.000000,2.930000,1.050000,0.123288,0.244444,9.297234,16.270159,5805.000000,129.000000,224.000000,755.000000,38.000000,1494.000000,51.853292,174.773373,0.880000,9.630074
2014, 嘉義市,2987.000000,108.830000,4070.000000,1502.520000,1.360000,8.183562,74.000000,27.300000,25.000000,3.000000,3.000000,2.550000,0.920000,0.068493,0.240000,11.075117,11.075117,1446.000000,57.840000,212.000000,728.000000,36.000000,1659.000000,78.262571,268.750715,1.330000,16.881029
2014, 金門縣,663.000000,82.790000,872.000000,701.990000,1.320000,1.816438,29.000000,23.300000,19.000000,-,-,5.130000,1.530000,0.052055,-,-,-,3090.000000,162.631579,87.000000,262.000000,29.000000,254.000000,68.116158,205.131417,2.270000,6.758195
2014, 連江縣,18.000000,21.830000,19.000000,154.030000,1.060000,0.049315,1.000000,8.100000,3.000000,-,-,12.250000,2.430000,0.008219,-,-,-,1.000000,0.333333,32.000000,182.000000,16.000000,143.000000,255.877179,1455.301455,12.790000,57.801132
